key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,1704.0,710.0,0,1.0,0.0,0.156,0.29600000000000004,1,0.062,0.15600000000000003,0.29600000000000004
2,i,1.0,1704.0,710.0,0,1.0,0.0,0.094,0.45200000000000007,2,0.061999999999999944,0.09400000000000003,0.15600000000000003
3,s,1.0,1704.0,710.0,0,1.0,0.0,0.063,0.577,3,0.07799999999999996,0.06299999999999994,0.12499999999999989
4,space,1.0,1704.0,710.0,0,1.0,0.0,0.062,0.7169999999999999,4,0.07799999999999996,0.061999999999999944,0.1399999999999999
5,i,1.0,1704.0,710.0,0,1.0,0.0,0.094,0.8889999999999998,5,0.07799999999999996,0.09399999999999997,0.17199999999999993
6,s,1.0,1704.0,710.0,0,1.0,0.0,0.078,1.0449999999999997,6,0.07800000000000007,0.07799999999999996,0.15599999999999992
7,space,1.0,1704.0,710.0,0,1.0,0.0,0.156,1.2789999999999997,7,0.09299999999999997,0.15599999999999992,0.23399999999999999
8,a,1.0,1704.0,710.0,0,1.0,0.0,0.063,1.4349999999999996,8,0.07800000000000007,0.06299999999999994,0.15599999999999992
9,space,1.0,1704.0,710.0,0,1.0,0.0,0.078,1.5909999999999997,9,0.09299999999999997,0.07800000000000007,0.15600000000000014
10,t,1.0,1704.0,710.0,0,1.0,0.0,0.375,2.0589999999999997,10,0.07799999999999985,0.375,0.46799999999999997
11,e,1.0,1704.0,710.0,0,1.0,0.0,0.062,2.1989999999999994,11,0.07799999999999985,0.06199999999999983,0.13999999999999968
12,s,1.0,1704.0,710.0,0,1.0,0.0,0.109,2.3859999999999992,12,0.06300000000000017,0.10899999999999999,0.18699999999999983
13,t,1.0,1704.0,710.0,0,1.0,0.0,0.078,2.5269999999999992,13,0.06199999999999983,0.07799999999999985,0.14100000000000001
14,space,1.0,1704.0,710.0,0,1.0,0.0,0.172,2.7609999999999992,14,0.07799999999999985,0.17200000000000015,0.23399999999999999
15,t,1.0,1704.0,710.0,0,1.0,0.0,0.125,2.963999999999999,15,0.06199999999999983,0.125,0.20299999999999985
16,o,1.0,1704.0,710.0,0,1.0,0.0,0.702,3.727999999999999,16,0.07799999999999985,0.702,0.7639999999999998
17,space,1.0,1704.0,710.0,0,1.0,0.0,0.172,3.977999999999999,17,0.07800000000000029,0.17200000000000015,0.25
18,s,1.0,1704.0,710.0,0,1.0,0.0,0.078,4.1339999999999995,18,0.06200000000000028,0.07800000000000029,0.15600000000000058
19,e,1.0,1704.0,710.0,0,1.0,0.0,0.109,4.305,19,0.07800000000000029,0.10899999999999999,0.17100000000000026
20,e,1.0,1704.0,710.0,0,1.0,0.0,0.094,4.477,20,0.07800000000000029,0.0940000000000003,0.1720000000000006
21,space,1.0,1704.0,710.0,0,1.0,0.0,0.14,4.695,21,0.07800000000000029,0.13999999999999968,0.21799999999999997
22,i,1.0,1704.0,710.0,0,1.0,0.0,0.843,5.6160000000000005,22,0.07800000000000029,0.843,0.9210000000000003
23,f,1.0,1704.0,710.0,0,1.0,0.0,0.078,5.772000000000001,23,0.06200000000000028,0.07800000000000029,0.15600000000000058
24,space,1.0,1704.0,710.0,0,1.0,0.0,0.109,5.943000000000001,24,0.0940000000000003,0.10899999999999999,0.17100000000000026
25,t,1.0,1704.0,710.0,0,1.0,0.0,0.062,6.099000000000002,25,0.06299999999999972,0.06200000000000028,0.15600000000000058
26,h,1.0,1704.0,710.0,0,1.0,0.0,0.078,6.240000000000002,26,0.06200000000000028,0.07800000000000029,0.14100000000000001
27,e,1.0,1704.0,710.0,0,1.0,0.0,0.062,6.3640000000000025,27,0.07800000000000029,0.06200000000000028,0.12400000000000055
28,space,1.0,1704.0,710.0,0,1.0,0.0,0.11,6.552000000000003,28,0.09299999999999997,0.11000000000000032,0.1880000000000006
29,w,1.0,1704.0,710.0,0,1.0,0.0,0.125,6.770000000000003,29,0.10899999999999999,0.125,0.21799999999999997
30,o,1.0,1704.0,710.0,0,1.0,0.0,0.094,6.973000000000003,30,0.06200000000000028,0.0940000000000003,0.2030000000000003
31,r,1.0,1704.0,710.0,0,1.0,0.0,0.063,7.098000000000003,31,0.06200000000000028,0.06299999999999972,0.125
32,d,1.0,1704.0,710.0,0,1.0,0.0,0.499,7.659000000000003,32,0.15600000000000058,0.49899999999999967,0.5609999999999999
33,s,1.0,1704.0,710.0,0,1.0,0.0,0.094,7.753000000000004,33,0.125,-0.06200000000000028,0.0940000000000003
34,space,1.0,1704.0,710.0,0,1.0,0.0,0.405,8.283000000000003,34,0.06300000000000061,0.40499999999999936,0.5299999999999994
35,t,1.0,1704.0,710.0,0,1.0,0.0,0.499,8.845000000000004,35,0.06199999999999939,0.49900000000000055,0.5620000000000012
36,h,1.0,1704.0,710.0,0,1.0,0.0,0.078,8.985000000000003,36,0.0779999999999994,0.0779999999999994,0.1399999999999988
37,a,1.0,1704.0,710.0,0,1.0,0.0,0.063,9.126000000000003,37,0.0779999999999994,0.06300000000000061,0.14100000000000001
38,t,1.0,1704.0,710.0,0,1.0,0.0,0.062,9.266000000000002,38,0.0779999999999994,0.06199999999999939,0.1399999999999988
39,space,1.0,1704.0,710.0,0,1.0,0.0,0.094,9.438,39,0.21799999999999997,0.09399999999999942,0.17199999999999882
40,i,1.0,1704.0,710.0,0,1.0,0.0,0.156,9.812000000000001,40,0.06199999999999939,0.15600000000000058,0.37400000000000055
41,space,1.0,1704.0,710.0,0,1.0,0.0,0.078,9.952,41,0.06300000000000061,0.0779999999999994,0.1399999999999988
42,t,1.0,1704.0,710.0,0,1.0,0.0,0.062,10.077,42,0.125,0.06199999999999939,0.125
43,y,1.0,1704.0,710.0,0,1.0,0.0,0.156,10.358,43,0.09399999999999942,0.15600000000000058,0.2810000000000006
44,p,1.0,1704.0,710.0,0,1.0,0.0,0.998,11.45,44,0.14000000000000057,0.9979999999999993,1.0919999999999987
45,e,1.0,1704.0,710.0,0,1.0,0.0,0.078,11.668,45,0.06300000000000061,0.0779999999999994,0.21799999999999997
46,space,1.0,1704.0,710.0,0,1.0,0.0,0.078,11.809,46,0.06199999999999939,0.0779999999999994,0.14100000000000001
47,a,1.0,1704.0,710.0,0,1.0,0.0,0.078,11.948999999999998,47,0.10899999999999999,0.0779999999999994,0.1399999999999988
48,r,1.0,1704.0,710.0,0,1.0,0.0,0.141,12.198999999999998,48,0.1869999999999994,0.14100000000000001,0.25
49,e,1.0,1704.0,710.0,0,1.0,0.0,0.125,12.323999999999998,49,0.1399999999999988,-0.06199999999999939,0.125
50,space,1.0,1704.0,710.0,0,1.0,0.0,0.14,12.603999999999997,50,0.0779999999999994,0.14000000000000057,0.27999999999999936
51,u,1.0,1704.0,710.0,0,1.0,0.0,0.531,13.212999999999997,51,0.06199999999999939,0.5310000000000006,0.609
52,n,1.0,1704.0,710.0,0,1.0,0.0,0.125,13.399999999999997,52,0.06199999999999939,0.125,0.1869999999999994
53,i,1.0,1704.0,710.0,0,1.0,0.0,0.141,13.602999999999996,53,0.0779999999999994,0.14100000000000001,0.2029999999999994
54,q,1.0,1704.0,710.0,0,1.0,0.0,0.327,14.007999999999996,54,0.0779999999999994,0.32699999999999996,0.40499999999999936
55,u,1.0,1704.0,710.0,0,1.0,0.0,0.125,14.210999999999995,55,0.06300000000000061,0.125,0.2029999999999994
56,e,1.0,1704.0,710.0,0,1.0,0.0,0.109,14.382999999999996,56,0.0779999999999994,0.10899999999999999,0.1720000000000006
57,space,1.0,1704.0,710.0,0,1.0,0.0,0.093,14.553999999999995,57,0.09399999999999942,0.09299999999999997,0.17099999999999937
58,t,1.0,1704.0,710.0,0,1.0,0.0,0.062,14.709999999999994,58,0.0779999999999994,0.06199999999999939,0.1559999999999988
59,o,1.0,1704.0,710.0,0,1.0,0.0,0.063,14.850999999999994,59,0.06199999999999939,0.06300000000000061,0.14100000000000001
60,space,1.0,1704.0,710.0,0,1.0,0.0,0.125,15.037999999999993,60,0.06199999999999939,0.125,0.1869999999999994
61,m,1.0,1704.0,710.0,0,1.0,0.0,0.125,15.224999999999993,61,0.06300000000000061,0.125,0.1869999999999994
62,e,1.0,1704.0,710.0,0,1.0,0.0,0.109,15.396999999999993,62,0.06199999999999939,0.10899999999999999,0.1720000000000006
63,.,1.0,1704.0,710.0,0,1.0,0.0,1.373,16.831999999999994,63,0.0779999999999994,1.373000000000001,1.4350000000000005
64,space,1.0,1704.0,710.0,0,1.0,0.0,1.186,18.095999999999993,64,0.0779999999999994,1.186,1.2639999999999993
65,t,1.0,1704.0,710.0,0,1.0,0.0,0.093,18.266999999999992,65,0.0779999999999994,0.09299999999999997,0.17099999999999937
66,h,1.0,1704.0,710.0,0,1.0,0.0,0.063,18.40799999999999,66,0.0779999999999994,0.06299999999999883,0.14099999999999824
67,e,1.0,1704.0,710.0,0,1.0,0.0,0.156,18.64199999999999,67,0.10900000000000176,0.1559999999999988,0.2339999999999982
68,r,1.0,1704.0,710.0,0,1.0,0.0,0.109,18.859999999999992,68,0.125,0.10900000000000176,0.21800000000000352
69,e,1.0,1704.0,710.0,0,1.0,0.0,0.062,18.921999999999993,69,0.125,-0.06299999999999883,0.062000000000001165
70,space,1.0,1704.0,710.0,0,1.0,0.0,0.125,19.171999999999993,70,0.0779999999999994,0.125,0.25
71,a,1.0,1704.0,710.0,0,1.0,0.0,0.25,19.499999999999993,71,0.09299999999999997,0.25,0.3279999999999994
72,r,1.0,1704.0,710.0,0,1.0,0.0,0.172,19.764999999999993,72,0.14000000000000057,0.1720000000000006,0.26500000000000057
73,e,1.0,1704.0,710.0,0,1.0,0.0,0.062,19.826999999999995,73,0.1559999999999988,-0.0779999999999994,0.062000000000001165
74,space,1.0,1704.0,710.0,0,1.0,0.0,0.094,20.076999999999995,74,0.09299999999999997,0.0940000000000012,0.25
