key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,296.0,367.0,0.0,1.0,0.0,0.046,0.14,1,0.063,0.04600000000000001,0.14
2,i,1.0,296.0,367.0,0.0,1.0,0.0,0.109,0.312,2,0.07800000000000001,0.10899999999999999,0.172
3,s,1.0,296.0,367.0,0.0,1.0,0.0,0.109,0.499,3,0.07799999999999996,0.10899999999999999,0.187
4,space,1.0,296.0,367.0,0.0,1.0,0.0,0.063,0.6399999999999999,4,0.062000000000000055,0.06299999999999994,0.1409999999999999
5,i,1.0,296.0,367.0,0.0,1.0,0.0,0.172,0.8739999999999999,5,0.07799999999999996,0.17199999999999993,0.23399999999999999
6,s,1.0,296.0,367.0,0.0,1.0,0.0,0.078,1.0299999999999998,6,0.07800000000000007,0.07799999999999996,0.15599999999999992
7,space,1.0,296.0,367.0,0.0,1.0,0.0,0.124,1.2319999999999998,7,0.06299999999999994,0.12399999999999989,0.20199999999999996
8,a,1.0,296.0,367.0,0.0,1.0,0.0,0.483,1.7779999999999996,8,0.125,0.4829999999999999,0.5459999999999998
9,space,1.0,296.0,367.0,0.0,1.0,0.0,0.094,1.9969999999999997,9,0.07800000000000007,0.09400000000000008,0.21900000000000008
10,t,1.0,296.0,367.0,0.0,1.0,0.0,0.437,2.5119999999999996,10,0.06199999999999983,0.43699999999999983,0.5149999999999999
11,e,1.0,296.0,367.0,0.0,1.0,0.0,0.156,2.7299999999999995,11,0.07799999999999985,0.15600000000000014,0.21799999999999997
12,s,1.0,296.0,367.0,0.0,1.0,0.0,0.156,2.9639999999999995,12,0.10899999999999999,0.15600000000000014,0.23399999999999999
13,t,1.0,296.0,367.0,0.0,1.0,0.0,0.078,3.1509999999999994,13,0.09399999999999986,0.07799999999999985,0.18699999999999983
14,space,1.0,296.0,367.0,0.0,1.0,0.0,0.109,3.353999999999999,14,0.06199999999999983,0.10899999999999999,0.20299999999999985
15,t,1.0,296.0,367.0,0.0,1.0,0.0,0.749,4.164999999999999,15,0.0940000000000003,0.7490000000000001,0.8109999999999999
16,o,1.0,296.0,367.0,0.0,1.0,0.0,0.062,4.321,16,0.04699999999999971,0.06200000000000028,0.15600000000000058
17,space,1.0,296.0,367.0,0.0,1.0,0.0,0.187,4.555,17,0.07800000000000029,0.18700000000000028,0.23399999999999999
18,s,1.0,296.0,367.0,0.0,1.0,0.0,0.063,4.696,18,0.06200000000000028,0.06299999999999972,0.14100000000000001
19,e,1.0,296.0,367.0,0.0,1.0,0.0,0.187,4.945,19,0.06299999999999972,0.18700000000000028,0.24900000000000055
20,e,1.0,296.0,367.0,0.0,1.0,0.0,0.078,5.086,20,0.06200000000000028,0.07800000000000029,0.14100000000000001
21,space,1.0,296.0,367.0,0.0,1.0,0.0,4.056,9.204,21,0.06199999999999939,4.056,4.118
22,i,1.0,296.0,367.0,0.0,1.0,0.0,0.172,9.438,22,0.0779999999999994,0.1720000000000006,0.23399999999999999
23,f,1.0,296.0,367.0,0.0,1.0,0.0,0.14,9.656,23,0.06300000000000061,0.14000000000000057,0.21799999999999997
24,space,1.0,296.0,367.0,0.0,1.0,0.0,0.062,9.781,24,0.06300000000000061,0.06199999999999939,0.125
25,t,1.0,296.0,367.0,0.0,1.0,0.0,0.093,9.937000000000001,25,0.06300000000000061,0.09299999999999997,0.15600000000000058
26,h,1.0,296.0,367.0,0.0,1.0,0.0,0.062,10.062000000000001,26,0.06199999999999939,0.06199999999999939,0.125
27,e,1.0,296.0,367.0,0.0,1.0,0.0,0.078,10.202,27,0.0779999999999994,0.0779999999999994,0.1399999999999988
28,space,1.0,296.0,367.0,0.0,1.0,0.0,0.125,10.405,28,0.09399999999999942,0.125,0.2029999999999994
29,w,1.0,296.0,367.0,0.0,1.0,0.0,0.452,10.950999999999999,29,0.0779999999999994,0.45199999999999996,0.5459999999999994
30,o,1.0,296.0,367.0,0.0,1.0,0.0,0.063,11.091999999999999,30,0.0779999999999994,0.06300000000000061,0.14100000000000001
31,r,1.0,296.0,367.0,0.0,1.0,0.0,0.093,11.262999999999998,31,0.10899999999999999,0.09299999999999997,0.17099999999999937
32,d,1.0,296.0,367.0,0.0,1.0,0.0,0.328,11.699999999999998,32,0.10899999999999999,0.3279999999999994,0.4369999999999994
33,s,1.0,296.0,367.0,0.0,1.0,0.0,0.094,11.902999999999997,33,0.09299999999999997,0.09399999999999942,0.2029999999999994
34,space,1.0,296.0,367.0,0.0,1.0,0.0,0.141,12.136999999999997,34,0.0779999999999994,0.14100000000000001,0.23399999999999999
35,t,1.0,296.0,367.0,0.0,1.0,0.0,0.125,12.339999999999996,35,0.0779999999999994,0.125,0.2029999999999994
36,h,1.0,296.0,367.0,0.0,1.0,0.0,0.046,12.463999999999995,36,0.06300000000000061,0.045999999999999375,0.12399999999999878
37,a,1.0,296.0,367.0,0.0,1.0,0.0,0.39,12.916999999999996,37,0.10899999999999999,0.39000000000000057,0.4530000000000012
38,t,1.0,296.0,367.0,0.0,1.0,0.0,0.109,13.134999999999996,38,0.10899999999999999,0.10899999999999999,0.21799999999999997
39,space,1.0,296.0,367.0,0.0,1.0,0.0,0.141,13.384999999999996,39,0.06199999999999939,0.14100000000000001,0.25
40,i,1.0,296.0,367.0,0.0,1.0,0.0,0.156,13.602999999999996,40,0.0779999999999994,0.15600000000000058,0.21799999999999997
41,space,1.0,296.0,367.0,0.0,1.0,0.0,0.234,13.914999999999996,41,0.06300000000000061,0.23399999999999999,0.3119999999999994
42,t,1.0,296.0,367.0,0.0,1.0,0.0,0.764,14.741999999999996,42,0.0779999999999994,0.7639999999999993,0.827
43,y,1.0,296.0,367.0,0.0,1.0,0.0,0.125,14.944999999999995,43,0.06199999999999939,0.125,0.2029999999999994
44,p,1.0,296.0,367.0,0.0,1.0,0.0,0.172,15.178999999999995,44,0.06199999999999939,0.1720000000000006,0.23399999999999999
45,e,1.0,296.0,367.0,0.0,1.0,0.0,0.265,15.505999999999995,45,0.0779999999999994,0.26500000000000057,0.32699999999999996
