key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,99.0,346.0,0.0,1.0,0.0,0.172,0.28099999999999997,1,0.203,0.172,0.28099999999999997
2,i,1.0,99.0,346.0,0.0,1.0,0.0,0.14,0.421,2,0.1870000000000001,-0.063,0.14
3,s,1.0,99.0,346.0,0.0,1.0,0.0,0.062,0.546,3,0.14,-0.062000000000000055,0.12500000000000006
4,space,1.0,99.0,346.0,0.0,1.0,0.0,0.063,0.7490000000000001,4,0.125,0.06300000000000006,0.20300000000000007
5,i,1.0,99.0,346.0,0.0,1.0,0.0,1.294,2.168,5,0.18800000000000017,1.294,1.419
6,s,1.0,99.0,346.0,0.0,1.0,0.0,0.141,2.309,6,0.17099999999999982,-0.04700000000000015,0.14100000000000001
7,space,1.0,99.0,346.0,0.0,1.0,0.0,0.062,2.418,7,0.125,-0.06199999999999983,0.10899999999999999
8,a,1.0,99.0,346.0,0.0,1.0,0.0,0.125,2.668,8,0.15600000000000014,0.125,0.25
9,space,1.0,99.0,346.0,0.0,1.0,0.0,0.436,3.2600000000000002,9,0.15600000000000014,0.43599999999999994,0.5920000000000001
10,t,1.0,99.0,346.0,0.0,1.0,0.0,0.25,3.6660000000000004,10,0.09399999999999986,0.25,0.40600000000000014
11,e,1.0,99.0,346.0,0.0,1.0,0.0,0.062,3.822,11,0.06199999999999983,0.06199999999999983,0.1559999999999997
12,s,1.0,99.0,346.0,0.0,1.0,0.0,0.156,4.04,12,0.1719999999999997,0.15600000000000014,0.21799999999999997
13,t,1.0,99.0,346.0,0.0,1.0,0.0,0.047,4.2589999999999995,13,0.125,0.04699999999999971,0.21899999999999942
14,space,1.0,99.0,346.0,0.0,1.0,0.0,0.062,4.321,14,0.1719999999999997,-0.06299999999999972,0.06200000000000028
15,t,1.0,99.0,346.0,0.0,1.0,0.0,1.373,5.866,15,0.10899999999999999,1.3730000000000002,1.545
16,o,1.0,99.0,346.0,0.0,1.0,0.0,0.078,6.053,16,0.125,0.07800000000000029,0.18700000000000028
17,space,1.0,99.0,346.0,0.0,1.0,0.0,0.062,6.115,17,0.125,-0.06299999999999972,0.06200000000000028
18,s,1.0,99.0,346.0,0.0,1.0,0.0,0.078,6.3180000000000005,18,0.0940000000000003,0.07800000000000029,0.2030000000000003
19,e,1.0,99.0,346.0,0.0,1.0,0.0,0.14,6.5520000000000005,19,0.07800000000000029,0.13999999999999968,0.23399999999999999
20,e,1.0,99.0,346.0,0.0,1.0,0.0,0.078,6.708000000000001,20,0.07800000000000029,0.07800000000000029,0.15600000000000058
21,space,1.0,99.0,346.0,0.0,1.0,0.0,0.094,6.880000000000002,21,0.17100000000000026,0.0940000000000003,0.1720000000000006
22,i,1.0,99.0,346.0,0.0,1.0,0.0,1.763,8.814000000000002,22,0.29600000000000115,1.763,1.9340000000000002
23,f,1.0,99.0,346.0,0.0,1.0,0.0,0.14,8.954000000000002,23,0.25,-0.15600000000000058,0.14000000000000057
24,space,1.0,99.0,346.0,0.0,1.0,0.0,0.062,9.266000000000002,24,0.06300000000000061,0.06199999999999939,0.3119999999999994
25,t,1.0,99.0,346.0,0.0,1.0,0.0,5.725,15.054000000000002,25,0.0779999999999994,5.725,5.788
26,h,1.0,99.0,346.0,0.0,1.0,0.0,0.14,15.272000000000002,26,0.10999999999999943,0.14000000000000057,0.21799999999999997
27,e,1.0,99.0,346.0,0.0,1.0,0.0,0.062,15.444,27,0.10899999999999999,0.06199999999999939,0.17199999999999882
28,space,1.0,99.0,346.0,0.0,1.0,0.0,0.858,16.411,28,0.125,0.8580000000000005,0.9670000000000005
29,w,1.0,99.0,346.0,0.0,1.0,0.0,0.296,16.832,29,0.1720000000000006,0.2959999999999994,0.4209999999999994
30,o,1.0,99.0,346.0,0.0,1.0,0.0,0.078,17.082,30,0.14000000000000057,0.0779999999999994,0.25
31,r,1.0,99.0,346.0,0.0,1.0,0.0,0.141,17.363,31,0.24899999999999878,0.14099999999999824,0.2809999999999988
32,d,1.0,99.0,346.0,0.0,1.0,0.0,0.171,17.534,32,0.14099999999999824,-0.0779999999999994,0.17099999999999937
33,s,1.0,99.0,346.0,0.0,1.0,0.0,0.047,17.721999999999998,33,0.12399999999999878,0.0470000000000006,0.18799999999999883
34,space,1.0,99.0,346.0,0.0,1.0,0.0,0.656,18.501999999999995,34,0.09299999999999997,0.6559999999999988,0.7799999999999976
35,t,1.0,99.0,346.0,0.0,1.0,0.0,0.156,18.750999999999994,35,0.0779999999999994,0.1559999999999988,0.24899999999999878
36,h,1.0,99.0,346.0,0.0,1.0,0.0,0.141,18.96999999999999,36,0.09299999999999997,0.14099999999999824,0.21899999999999764
37,a,1.0,99.0,346.0,0.0,1.0,0.0,0.141,19.20399999999999,37,0.0779999999999994,0.14099999999999824,0.2339999999999982
38,t,1.0,99.0,346.0,0.0,1.0,0.0,0.062,19.34399999999999,38,0.14000000000000057,0.062000000000001165,0.14000000000000057
39,space,1.0,99.0,346.0,0.0,1.0,0.0,0.047,19.53099999999999,39,0.06299999999999883,0.0470000000000006,0.18700000000000117
40,i,1.0,99.0,346.0,0.0,1.0,0.0,2.23,21.82399999999999,40,0.1720000000000006,2.2300000000000004,2.2929999999999993
41,space,1.0,99.0,346.0,0.0,1.0,0.0,0.094,21.917999999999992,41,0.14000000000000057,-0.0779999999999994,0.0940000000000012
42,t,1.0,99.0,346.0,0.0,1.0,0.0,0.234,22.291999999999994,42,0.1559999999999988,0.23400000000000176,0.37400000000000233
43,y,1.0,99.0,346.0,0.0,1.0,0.0,0.11,22.401999999999994,43,0.12399999999999878,-0.045999999999999375,0.10999999999999943
44,p,1.0,99.0,346.0,0.0,1.0,0.0,0.344,22.869999999999994,44,0.1559999999999988,0.3440000000000012,0.46799999999999997
45,e,1.0,99.0,346.0,0.0,1.0,0.0,0.046,23.071999999999992,45,0.0779999999999994,0.045999999999999375,0.20199999999999818
46,space,1.0,99.0,346.0,0.0,1.0,0.0,0.749,23.89899999999999,46,0.14099999999999824,0.7489999999999988,0.8269999999999982
47,a,1.0,99.0,346.0,0.0,1.0,0.0,0.124,24.163999999999987,47,0.14099999999999824,0.12399999999999878,0.264999999999997
48,r,1.0,99.0,346.0,0.0,1.0,0.0,0.156,24.460999999999984,48,0.14000000000000057,0.1559999999999988,0.29699999999999704
49,e,1.0,99.0,346.0,0.0,1.0,0.0,0.063,24.663999999999984,49,0.0779999999999994,0.06299999999999883,0.2029999999999994
50,space,1.0,99.0,346.0,0.0,1.0,0.0,0.124,24.865999999999982,50,0.2029999999999994,0.12399999999999878,0.20199999999999818
51,u,1.0,99.0,346.0,0.0,1.0,0.0,0.921,25.98999999999998,51,0.2339999999999982,0.9209999999999994,1.1239999999999988
52,n,1.0,99.0,346.0,0.0,1.0,0.0,0.124,26.11399999999998,52,0.2029999999999994,-0.10999999999999943,0.12399999999999878
53,i,1.0,99.0,346.0,0.0,1.0,0.0,0.156,26.472999999999978,53,0.0940000000000012,0.1559999999999988,0.3589999999999982
54,q,1.0,99.0,346.0,0.0,1.0,0.0,0.749,27.315999999999978,54,0.12399999999999878,0.7489999999999988,0.843
55,u,1.0,99.0,346.0,0.0,1.0,0.0,0.078,27.517999999999976,55,0.14099999999999824,0.0779999999999994,0.20199999999999818
56,e,1.0,99.0,346.0,0.0,1.0,0.0,0.062,27.720999999999975,56,0.10900000000000176,0.062000000000001165,0.2029999999999994
57,space,1.0,99.0,346.0,0.0,1.0,0.0,0.827,28.656999999999975,57,0.10900000000000176,0.8269999999999982,0.9359999999999999
58,t,1.0,99.0,346.0,0.0,1.0,0.0,0.359,29.12499999999998,58,0.10900000000000176,0.35900000000000176,0.4680000000000035
59,o,1.0,99.0,346.0,0.0,1.0,0.0,0.11,29.34399999999998,59,0.062000000000001165,0.10999999999999943,0.2190000000000012
