key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,737.0,387.0,0.0,1.0,0.0,0.063,0.063,1,0.17099999999999999,-0.093,0.063
2,i,1.0,737.0,387.0,0.0,1.0,0.0,0.422,0.6559999999999999,2,0.062000000000000055,0.42199999999999993,0.593
3,s,1.0,737.0,387.0,0.0,1.0,0.0,0.078,0.7959999999999999,3,0.21799999999999986,0.07799999999999996,0.14
4,space,1.0,737.0,387.0,0.0,1.0,0.0,0.187,0.9829999999999999,4,0.09399999999999986,-0.030999999999999917,0.18699999999999994
5,i,1.0,737.0,387.0,0.0,1.0,0.0,0.296,1.3729999999999998,5,0.09400000000000008,0.29600000000000004,0.3899999999999999
6,s,1.0,737.0,387.0,0.0,1.0,0.0,0.031,1.4979999999999998,6,0.18699999999999983,0.030999999999999917,0.125
7,space,1.0,737.0,387.0,0.0,1.0,0.0,0.172,1.6699999999999997,7,0.12399999999999989,-0.014999999999999902,0.17199999999999993
8,a,1.0,737.0,387.0,0.0,1.0,0.0,0.047,1.8409999999999995,8,0.18700000000000006,0.04699999999999993,0.17099999999999982
9,space,1.0,737.0,387.0,0.0,1.0,0.0,0.141,2.1689999999999996,9,0.06199999999999983,0.14100000000000001,0.32800000000000007
10,t,1.0,737.0,387.0,0.0,1.0,0.0,2.871,5.101999999999999,10,0.17100000000000026,2.871,2.933
11,e,1.0,737.0,387.0,0.0,1.0,0.0,0.078,5.18,11,0.18700000000000028,-0.09299999999999997,0.07800000000000029
12,s,1.0,737.0,387.0,0.0,1.0,0.0,0.016,5.289,12,0.18700000000000028,-0.07800000000000029,0.10899999999999999
13,t,1.0,737.0,387.0,0.0,1.0,0.0,0.062,5.429,13,0.2029999999999994,-0.04699999999999971,0.14000000000000057
14,space,1.0,737.0,387.0,0.0,1.0,0.0,0.858,6.489999999999999,14,0.0940000000000003,0.8579999999999997,1.060999999999999
15,t,1.0,737.0,387.0,0.0,1.0,0.0,0.374,6.957999999999999,15,0.1559999999999997,0.37399999999999967,0.46799999999999997
16,o,1.0,737.0,387.0,0.0,1.0,0.0,0.203,7.316999999999999,16,0.09299999999999997,0.2030000000000003,0.359
17,space,1.0,737.0,387.0,0.0,1.0,0.0,0.141,7.550999999999999,17,0.09299999999999997,0.14100000000000001,0.23399999999999999
18,s,1.0,737.0,387.0,0.0,1.0,0.0,0.063,7.706999999999999,18,0.2029999999999994,0.06299999999999972,0.1559999999999997
19,e,1.0,737.0,387.0,0.0,1.0,0.0,0.14,7.846999999999999,19,0.1559999999999997,-0.06299999999999972,0.13999999999999968
20,e,1.0,737.0,387.0,0.0,1.0,0.0,0.078,8.080999999999998,20,0.125,0.0779999999999994,0.2339999999999991
21,space,1.0,737.0,387.0,0.0,1.0,0.0,0.218,8.423999999999998,21,0.09399999999999942,0.21799999999999997,0.34299999999999997
22,i,1.0,737.0,387.0,0.0,1.0,0.0,0.702,9.219999999999997,22,0.06199999999999939,0.702,0.7959999999999994
23,f,1.0,737.0,387.0,0.0,1.0,0.0,0.125,9.406999999999996,23,0.125,0.125,0.1869999999999994
24,space,1.0,737.0,387.0,0.0,1.0,0.0,0.109,9.515999999999996,24,0.0779999999999994,-0.016000000000000014,0.10899999999999999
25,t,1.0,737.0,387.0,0.0,1.0,0.0,0.11,9.703999999999995,25,0.15600000000000058,0.10999999999999943,0.18799999999999883
26,h,1.0,737.0,387.0,0.0,1.0,0.0,0.109,9.812999999999995,26,0.10900000000000176,-0.0470000000000006,0.10899999999999999
27,e,1.0,737.0,387.0,0.0,1.0,0.0,0.031,9.890999999999996,27,0.125,-0.031000000000000583,0.07800000000000118
28,space,1.0,737.0,387.0,0.0,1.0,0.0,0.031,10.046999999999997,28,0.09299999999999997,0.031000000000000583,0.15600000000000058
29,w,1.0,737.0,387.0,0.0,1.0,0.0,0.125,10.264999999999997,29,0.1720000000000006,0.125,0.21799999999999997
30,o,1.0,737.0,387.0,0.0,1.0,0.0,0.125,10.389999999999997,30,0.125,-0.0470000000000006,0.125
31,r,1.0,737.0,387.0,0.0,1.0,0.0,0.031,10.545999999999998,31,0.125,0.031000000000000583,0.15600000000000058
32,d,1.0,737.0,387.0,0.0,1.0,0.0,0.187,10.857999999999997,32,0.1869999999999994,0.1869999999999994,0.3119999999999994
33,s,1.0,737.0,387.0,0.0,1.0,0.0,0.094,10.951999999999996,33,0.20199999999999996,-0.09299999999999997,0.09399999999999942
34,space,1.0,737.0,387.0,0.0,1.0,0.0,0.047,11.200999999999997,34,0.125,0.0470000000000006,0.24900000000000055
35,t,1.0,737.0,387.0,0.0,1.0,0.0,0.156,11.481999999999998,35,0.17199999999999882,0.15600000000000058,0.2810000000000006
36,h,1.0,737.0,387.0,0.0,1.0,0.0,0.094,11.575999999999997,36,0.12399999999999878,-0.0779999999999994,0.09399999999999942
37,a,1.0,737.0,387.0,0.0,1.0,0.0,0.032,11.731999999999996,37,0.2649999999999988,0.03200000000000003,0.1559999999999988
38,t,1.0,737.0,387.0,0.0,1.0,0.0,0.171,11.902999999999995,38,0.14100000000000001,-0.09399999999999942,0.17099999999999937
39,space,1.0,737.0,387.0,0.0,1.0,0.0,0.031,12.074999999999996,39,0.125,0.031000000000000583,0.1720000000000006
40,i,1.0,737.0,387.0,0.0,1.0,0.0,0.14,12.339999999999996,40,0.125,0.14000000000000057,0.26500000000000057
41,space,1.0,737.0,387.0,0.0,1.0,0.0,0.125,12.589999999999996,41,0.10899999999999999,0.125,0.25
42,t,1.0,737.0,387.0,0.0,1.0,0.0,0.733,13.431999999999997,42,0.09399999999999942,0.7330000000000005,0.8420000000000005
43,y,1.0,737.0,387.0,0.0,1.0,0.0,0.093,13.618999999999996,43,0.10899999999999999,0.09299999999999997,0.1869999999999994
44,p,1.0,737.0,387.0,0.0,1.0,0.0,0.094,13.821999999999996,44,0.06199999999999939,0.09399999999999942,0.2029999999999994
45,e,1.0,737.0,387.0,0.0,1.0,0.0,0.125,14.008999999999995,45,0.1720000000000006,0.125,0.1869999999999994
46,space,1.0,737.0,387.0,0.0,1.0,0.0,0.109,14.289999999999996,46,0.125,0.10899999999999999,0.2810000000000006
47,a,1.0,737.0,387.0,0.0,1.0,0.0,0.577,14.991999999999996,47,0.21799999999999997,0.577,0.702
48,r,1.0,737.0,387.0,0.0,1.0,0.0,0.109,15.100999999999996,48,0.2029999999999994,-0.10899999999999999,0.10899999999999999
49,e,1.0,737.0,387.0,0.0,1.0,0.0,0.016,15.225999999999996,49,0.2809999999999988,-0.0779999999999994,0.125
50,space,1.0,737.0,387.0,0.0,1.0,0.0,0.249,15.755999999999995,50,0.0779999999999994,0.24900000000000055,0.5299999999999994
51,u,1.0,737.0,387.0,0.0,1.0,0.0,0.593,16.426999999999992,51,0.10900000000000176,0.5929999999999982,0.6709999999999976
52,n,1.0,737.0,387.0,0.0,1.0,0.0,0.094,16.520999999999994,52,0.10900000000000176,-0.015000000000000568,0.0940000000000012
53,i,1.0,737.0,387.0,0.0,1.0,0.0,0.094,16.723999999999997,53,0.09299999999999997,0.0940000000000012,0.20300000000000296
54,q,1.0,737.0,387.0,0.0,1.0,0.0,0.515,17.331999999999997,54,0.125,0.5150000000000006,0.6080000000000005
55,u,1.0,737.0,387.0,0.0,1.0,0.0,0.312,17.769,55,0.09299999999999997,0.31200000000000117,0.43700000000000117
56,w,1.0,737.0,387.0,0.0,1.0,0.0,0.437,18.299,56,0.125,0.43700000000000117,0.5300000000000011
57,backspace,1.0,737.0,387.0,0.0,1.0,0.0,0.78,19.204,57,0.10900000000000176,0.7800000000000011,0.9050000000000011
58,e,1.0,737.0,387.0,0.0,1.0,0.0,0.172,19.485000000000003,58,0.10900000000000176,0.1720000000000006,0.28100000000000236
59,space,1.0,737.0,387.0,0.0,1.0,0.0,0.047,19.641000000000005,59,0.09299999999999997,0.0470000000000006,0.15600000000000236
60,t,1.0,737.0,387.0,0.0,1.0,0.0,0.999,20.733000000000004,60,0.14000000000000057,0.9989999999999988,1.0919999999999987
61,o,1.0,737.0,387.0,0.0,1.0,0.0,0.047,20.780000000000005,61,0.12399999999999878,-0.09299999999999997,0.0470000000000006
62,space,1.0,737.0,387.0,0.0,1.0,0.0,0.11,21.014000000000003,62,0.12399999999999878,0.10999999999999943,0.2339999999999982
63,m,1.0,737.0,387.0,0.0,1.0,0.0,0.032,21.17,63,0.10900000000000176,0.03200000000000003,0.1559999999999988
64,e,1.0,737.0,387.0,0.0,1.0,0.0,0.109,21.388000000000005,64,0.1559999999999988,0.10900000000000176,0.21800000000000352
65,.,1.0,737.0,387.0,0.0,1.0,0.0,1.295,22.839000000000006,65,0.18700000000000117,1.2950000000000017,1.4510000000000005
66,space,1.0,737.0,387.0,0.0,1.0,0.0,3.635,26.66100000000001,66,0.09299999999999997,3.6350000000000016,3.8220000000000027
67,t,1.0,737.0,387.0,0.0,1.0,0.0,0.687,27.44100000000001,67,0.125,0.6870000000000012,0.7800000000000011
68,h,1.0,737.0,387.0,0.0,1.0,0.0,0.078,27.51900000000001,68,0.0779999999999994,-0.0470000000000006,0.0779999999999994
69,e,1.0,737.0,387.0,0.0,1.0,0.0,0.078,27.675000000000008,69,0.17099999999999937,0.0779999999999994,0.1559999999999988
70,r,1.0,737.0,387.0,0.0,1.0,0.0,0.125,27.800000000000008,70,0.14000000000000057,-0.045999999999999375,0.125
71,e,1.0,737.0,387.0,0.0,1.0,0.0,0.047,27.98700000000001,71,0.0779999999999994,0.0470000000000006,0.18700000000000117
72,space,1.0,737.0,387.0,0.0,1.0,0.0,0.171,28.236000000000008,72,0.0779999999999994,0.17099999999999937,0.24899999999999878
73,a,1.0,737.0,387.0,0.0,1.0,0.0,0.188,28.502000000000006,73,0.264999999999997,0.18799999999999883,0.26599999999999824
74,r,1.0,737.0,387.0,0.0,1.0,0.0,0.156,28.658000000000005,74,0.1869999999999976,-0.10899999999999821,0.1559999999999988
75,e,1.0,737.0,387.0,0.0,1.0,0.0,0.093,28.751000000000005,75,0.1869999999999976,-0.09399999999999764,0.09299999999999997
76,space,1.0,737.0,387.0,0.0,1.0,0.0,0.032,28.970000000000002,76,0.10900000000000176,0.03200000000000003,0.21899999999999764
77,t,1.0,737.0,387.0,0.0,1.0,0.0,0.062,29.141000000000005,77,0.1559999999999988,0.062000000000001165,0.17100000000000293
78,w,1.0,737.0,387.0,0.0,1.0,0.0,0.172,29.469000000000005,78,0.1559999999999988,0.1720000000000006,0.3279999999999994
79,o,1.0,737.0,387.0,0.0,1.0,0.0,0.249,29.874000000000002,79,0.0779999999999994,0.24899999999999878,0.4049999999999976
80,space,1.0,737.0,387.0,0.0,1.0,0.0,0.609,30.561,80,0.10900000000000176,0.6089999999999982,0.6869999999999976
81,s,1.0,737.0,387.0,0.0,1.0,0.0,0.218,30.888,81,0.21899999999999764,0.21799999999999997,0.32700000000000173
82,e,1.0,737.0,387.0,0.0,1.0,0.0,0.141,31.029,82,0.1559999999999988,-0.0779999999999994,0.14099999999999824
83,n,1.0,737.0,387.0,0.0,1.0,0.0,0.109,31.294,83,0.062000000000001165,0.10900000000000176,0.26500000000000057
84,t,1.0,737.0,387.0,0.0,1.0,0.0,0.344,31.700000000000003,84,0.17100000000000293,0.3440000000000012,0.40600000000000236
85,e,1.0,737.0,387.0,0.0,1.0,0.0,0.109,31.809000000000005,85,0.14000000000000057,-0.062000000000001165,0.10900000000000176
86,n,1.0,737.0,387.0,0.0,1.0,0.0,0.219,32.168000000000006,86,0.045999999999999375,0.2190000000000012,0.35900000000000176
87,c,1.0,737.0,387.0,0.0,1.0,0.0,0.219,32.43300000000001,87,0.17100000000000648,0.2190000000000012,0.26500000000000057
88,e,1.0,737.0,387.0,0.0,1.0,0.0,0.093,32.52600000000001,88,0.20300000000000296,-0.07800000000000296,0.09300000000000352
89,s,1.0,737.0,387.0,0.0,1.0,0.0,0.031,32.76000000000001,89,0.2190000000000012,0.030999999999998806,0.23400000000000176
90,space,1.0,737.0,387.0,0.0,1.0,0.0,0.483,33.46200000000001,90,0.06300000000000239,0.482999999999997,0.7019999999999982
91,i,1.0,737.0,387.0,0.0,1.0,0.0,0.374,33.899000000000015,91,0.17200000000000415,0.37400000000000233,0.4370000000000047
92,n,1.0,737.0,387.0,0.0,1.0,0.0,0.078,33.97700000000002,92,0.125,-0.0940000000000012,0.07800000000000296
93,space,1.0,737.0,387.0,0.0,1.0,0.0,0.109,34.21100000000002,93,0.0940000000000012,0.10900000000000176,0.23400000000000176
94,t,1.0,737.0,387.0,0.0,1.0,0.0,0.359,34.66400000000002,94,0.17100000000000648,0.35900000000000176,0.45300000000000296
95,h,1.0,737.0,387.0,0.0,1.0,0.0,0.093,34.757000000000026,95,0.1559999999999988,-0.07800000000000296,0.09300000000000352
96,i,1.0,737.0,387.0,0.0,1.0,0.0,0.031,34.86600000000003,96,0.10999999999999943,-0.046999999999997044,0.10900000000000176
97,s,1.0,737.0,387.0,0.0,1.0,0.0,0.046,35.02200000000003,97,0.1559999999999988,0.045999999999999375,0.1559999999999988
98,space,1.0,737.0,387.0,0.0,1.0,0.0,0.125,35.14700000000003,98,0.10900000000000176,-0.030999999999998806,0.125
99,d,1.0,737.0,387.0,0.0,1.0,0.0,0.156,35.41200000000003,99,0.20299999999999585,0.1559999999999988,0.26500000000000057
100,a,1.0,737.0,387.0,0.0,1.0,0.0,0.141,35.553000000000026,100,0.1869999999999976,-0.06199999999999761,0.14099999999999824
101,t,1.0,737.0,387.0,0.0,1.0,0.0,0.094,35.834000000000024,101,0.17100000000000648,0.0940000000000012,0.2809999999999988
102,a,1.0,737.0,387.0,0.0,1.0,0.0,0.093,35.92700000000003,102,0.17200000000000415,-0.07800000000000296,0.09300000000000352
103,space,1.0,737.0,387.0,0.0,1.0,0.0,0.14,36.23900000000003,103,0.125,0.14000000000000057,0.3120000000000047
104,s,1.0,737.0,387.0,0.0,1.0,0.0,0.515,36.87900000000003,104,0.1869999999999976,0.5150000000000006,0.6400000000000006
105,a,1.0,737.0,387.0,0.0,1.0,0.0,0.14,37.019000000000034,105,0.20299999999999585,-0.046999999999997044,0.14000000000000057
106,m,1.0,737.0,387.0,0.0,1.0,0.0,0.078,37.30000000000003,106,0.046999999999997044,0.07800000000000296,0.2809999999999988
107,p,1.0,737.0,387.0,0.0,1.0,0.0,0.717,38.06400000000003,107,0.0940000000000012,0.7169999999999987,0.7639999999999958
108,l,1.0,737.0,387.0,0.0,1.0,0.0,0.218,38.37600000000003,108,0.0940000000000012,0.21800000000000352,0.3120000000000047
109,e,1.0,737.0,387.0,0.0,1.0,0.0,0.109,38.579000000000036,109,0.10900000000000176,0.10900000000000176,0.20300000000000296
110,.,1.0,737.0,387.0,0.0,1.0,0.0,1.982,40.67000000000004,110,0.07800000000000296,1.9819999999999993,2.091000000000001
111,enter,1.0,737.0,387.0,0.0,1.0,0.0,1.466,42.21400000000004,111,0.07800000000000296,1.466000000000001,1.544000000000004
112,t,1.0,737.0,387.0,0.0,1.0,0.0,1.264,43.55600000000005,112,0.17100000000000648,1.264000000000003,1.3420000000000059
113,h,1.0,737.0,387.0,0.0,1.0,0.0,0.078,43.63400000000005,113,0.17099999999999937,-0.09300000000000352,0.07800000000000296
114,i,1.0,737.0,387.0,0.0,1.0,0.0,0.031,43.75800000000005,114,0.09399999999999409,-0.046999999999997044,0.12400000000000233
115,s,1.0,737.0,387.0,0.0,1.0,0.0,0.031,43.883000000000045,115,0.14099999999999824,0.030999999999998806,0.1249999999999929
116,space,1.0,737.0,387.0,0.0,1.0,0.0,0.125,44.008000000000045,116,0.0940000000000012,-0.015999999999998238,0.125
117,i,1.0,737.0,387.0,0.0,1.0,0.0,0.109,44.21100000000005,117,0.09300000000000352,0.10900000000000176,0.20300000000000296
118,s,1.0,737.0,387.0,0.0,1.0,0.0,0.172,44.47600000000005,118,0.1559999999999988,0.17199999999999704,0.26500000000000057
119,space,1.0,737.0,387.0,0.0,1.0,0.0,0.14,44.61600000000005,119,0.07799999999999585,-0.015999999999998238,0.14000000000000057
120,a,1.0,737.0,387.0,0.0,1.0,0.0,0.266,44.96000000000004,120,0.17099999999999937,0.26599999999999824,0.3439999999999941
121,space,1.0,737.0,387.0,0.0,1.0,0.0,0.156,45.11600000000004,121,0.07800000000000296,-0.015000000000000568,0.1559999999999988
122,t,1.0,737.0,387.0,0.0,1.0,0.0,0.14,45.334000000000046,122,0.21800000000000352,0.14000000000000057,0.21800000000000352
123,e,1.0,737.0,387.0,0.0,1.0,0.0,0.14,45.474000000000046,123,0.14100000000000534,-0.07800000000000296,0.14000000000000057
124,s,1.0,737.0,387.0,0.0,1.0,0.0,0.063,45.53700000000005,124,0.18700000000000472,-0.07800000000000296,0.06300000000000239
125,t,1.0,737.0,387.0,0.0,1.0,0.0,0.078,45.693000000000055,125,0.1559999999999988,-0.030999999999998806,0.1560000000000059
126,space,1.0,737.0,387.0,0.0,1.0,0.0,0.047,45.89600000000005,126,0.12400000000000233,0.046999999999997044,0.20299999999999585
