key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,396.0,550.0,0.0,1.0,0.0,0.124,0.187,1,0.09400000000000003,0.124,0.187
2,i,1.0,396.0,550.0,0.0,1.0,0.0,0.062,0.343,2,0.09400000000000003,0.062,0.15600000000000003
3,s,1.0,396.0,550.0,0.0,1.0,0.0,0.031,0.4680000000000001,3,0.125,0.031000000000000028,0.12500000000000006
4,space,1.0,396.0,550.0,0.0,1.0,0.0,0.094,0.562,4,0.10899999999999999,-0.031000000000000028,0.09399999999999997
5,i,1.0,396.0,550.0,0.0,1.0,0.0,0.062,0.7330000000000001,5,0.06299999999999994,0.062000000000000055,0.17100000000000004
6,s,1.0,396.0,550.0,0.0,1.0,0.0,0.031,0.8270000000000001,6,0.14,0.031000000000000028,0.09399999999999997
7,space,1.0,396.0,550.0,0.0,1.0,0.0,0.094,0.921,7,0.09299999999999997,-0.04600000000000004,0.09399999999999997
8,a,1.0,396.0,550.0,0.0,1.0,0.0,0.203,1.217,8,0.17199999999999993,0.20300000000000007,0.29600000000000004
9,space,1.0,396.0,550.0,0.0,1.0,0.0,0.156,1.373,9,0.09400000000000008,-0.016000000000000014,0.15599999999999992
10,t,1.0,396.0,550.0,0.0,1.0,0.0,0.374,1.8410000000000002,10,0.09400000000000008,0.3740000000000001,0.4680000000000002
11,e,1.0,396.0,550.0,0.0,1.0,0.0,0.015,1.9500000000000002,11,0.10899999999999999,0.014999999999999902,0.10899999999999999
12,s,1.0,396.0,550.0,0.0,1.0,0.0,0.11,2.169,12,0.09299999999999997,0.10999999999999988,0.21899999999999986
13,t,1.0,396.0,550.0,0.0,1.0,0.0,0.109,2.371,13,0.10999999999999988,0.10899999999999999,0.20199999999999996
14,space,1.0,396.0,550.0,0.0,1.0,0.0,0.094,2.465,14,0.09399999999999986,-0.016000000000000014,0.09399999999999986
15,t,1.0,396.0,550.0,0.0,1.0,0.0,0.031,2.59,15,0.07799999999999985,0.03100000000000014,0.125
