key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,753.0,534.0,0.0,1.0,0.0,0.25,0.25,1,0.125,-0.062,0.25
2,i,1.0,753.0,534.0,0.0,1.0,0.0,0.062,0.437,2,0.046999999999999986,0.062,0.187
3,s,1.0,753.0,534.0,0.0,1.0,0.0,0.062,0.546,3,0.125,0.062000000000000055,0.10900000000000004
4,space,1.0,753.0,534.0,0.0,1.0,0.0,0.063,0.609,4,0.20300000000000007,-0.062000000000000055,0.06299999999999994
5,i,1.0,753.0,534.0,0.0,1.0,0.0,0.046,0.8580000000000001,5,0.125,0.04600000000000004,0.2490000000000001
6,s,1.0,753.0,534.0,0.0,1.0,0.0,0.063,1.046,6,0.12400000000000011,0.06299999999999994,0.18799999999999994
7,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,1.108,7,0.17200000000000015,-0.062000000000000055,0.062000000000000055
8,a,1.0,753.0,534.0,0.0,1.0,0.0,0.156,1.4360000000000002,8,0.17100000000000004,0.15599999999999992,0.32800000000000007
9,space,1.0,753.0,534.0,0.0,1.0,0.0,0.109,1.5450000000000002,9,0.17100000000000004,-0.062000000000000055,0.10899999999999999
10,t,1.0,753.0,534.0,0.0,1.0,0.0,0.266,1.9820000000000002,10,0.10899999999999999,0.266,0.43700000000000006
11,e,1.0,753.0,534.0,0.0,1.0,0.0,0.171,2.262,11,0.14100000000000001,0.17099999999999982,0.2799999999999998
12,s,1.0,753.0,534.0,0.0,1.0,0.0,0.109,2.512,12,0.15600000000000014,0.10899999999999999,0.25
13,t,1.0,753.0,534.0,0.0,1.0,0.0,0.094,2.762,13,0.07799999999999985,0.09399999999999986,0.25
14,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,2.9019999999999997,14,0.125,0.06199999999999983,0.13999999999999968
15,t,1.0,753.0,534.0,0.0,1.0,0.0,0.093,3.1199999999999997,15,0.18799999999999972,0.09299999999999997,0.21799999999999997
16,o,1.0,753.0,534.0,0.0,1.0,0.0,0.094,3.2139999999999995,16,0.1559999999999997,-0.09399999999999986,0.09399999999999986
17,space,1.0,753.0,534.0,0.0,1.0,0.0,0.109,3.478999999999999,17,0.125,0.10899999999999999,0.2649999999999997
18,s,1.0,753.0,534.0,0.0,1.0,0.0,0.078,3.556999999999999,18,0.125,-0.04700000000000015,0.07799999999999985
19,e,1.0,753.0,534.0,0.0,1.0,0.0,0.109,3.790999999999999,19,0.125,0.10899999999999999,0.23399999999999999
20,e,1.0,753.0,534.0,0.0,1.0,0.0,0.078,3.993999999999999,20,0.18700000000000028,0.07799999999999985,0.20299999999999985
21,space,1.0,753.0,534.0,0.0,1.0,0.0,0.125,4.118999999999999,21,0.15600000000000058,-0.06200000000000028,0.125
22,o,1.0,753.0,534.0,0.0,1.0,0.0,0.187,4.462,22,0.0940000000000003,0.18700000000000028,0.34300000000000086
23,backspace,1.0,753.0,534.0,0.0,1.0,0.0,0.421,4.977,23,0.07800000000000029,0.42100000000000026,0.5150000000000006
24,i,1.0,753.0,534.0,0.0,1.0,0.0,0.702,5.757000000000001,24,0.10899999999999999,0.702,0.7800000000000002
25,f,1.0,753.0,534.0,0.0,1.0,0.0,0.062,5.928000000000001,25,0.14100000000000001,0.06200000000000028,0.17100000000000026
26,space,1.0,753.0,534.0,0.0,1.0,0.0,0.078,6.006000000000001,26,0.125,-0.06299999999999972,0.07800000000000029
27,t,1.0,753.0,534.0,0.0,1.0,0.0,0.047,6.178000000000001,27,0.125,0.04699999999999971,0.1719999999999997
28,h,1.0,753.0,534.0,0.0,1.0,0.0,0.062,6.240000000000001,28,0.125,-0.06299999999999972,0.06200000000000028
29,e,1.0,753.0,534.0,0.0,1.0,0.0,0.047,6.412000000000001,29,0.06200000000000028,0.04699999999999971,0.1719999999999997
30,space,1.0,753.0,534.0,0.0,1.0,0.0,0.063,6.537000000000001,30,0.06200000000000028,0.06299999999999972,0.125
31,w,1.0,753.0,534.0,0.0,1.0,0.0,0.063,6.662000000000001,31,0.12399999999999967,0.06299999999999972,0.125
32,o,1.0,753.0,534.0,0.0,1.0,0.0,0.094,6.880000000000001,32,0.1559999999999997,0.0940000000000003,0.21799999999999997
33,r,1.0,753.0,534.0,0.0,1.0,0.0,0.062,7.098000000000001,33,0.07800000000000029,0.06200000000000028,0.21799999999999997
34,d,1.0,753.0,534.0,0.0,1.0,0.0,0.125,7.301000000000001,34,0.10899999999999999,0.125,0.2030000000000003
35,s,1.0,753.0,534.0,0.0,1.0,0.0,0.11,7.520000000000001,35,0.10899999999999999,0.11000000000000032,0.2190000000000003
36,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,7.691000000000002,36,0.125,0.06200000000000028,0.17100000000000026
37,t,1.0,753.0,534.0,0.0,1.0,0.0,1.498,9.314000000000002,37,0.12399999999999878,1.4980000000000002,1.6230000000000002
38,h,1.0,753.0,534.0,0.0,1.0,0.0,0.062,9.376000000000001,38,0.125,-0.06199999999999939,0.06199999999999939
39,a,1.0,753.0,534.0,0.0,1.0,0.0,0.14,9.641000000000002,39,0.15600000000000058,0.14000000000000057,0.26500000000000057
40,t,1.0,753.0,534.0,0.0,1.0,0.0,0.047,9.688000000000002,40,0.2029999999999994,-0.10899999999999999,0.0470000000000006
41,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,9.953000000000001,41,0.0779999999999994,0.06199999999999939,0.2649999999999988
42,i,1.0,753.0,534.0,0.0,1.0,0.0,0.063,10.094000000000001,42,0.0779999999999994,0.06300000000000061,0.14100000000000001
43,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,10.234,43,0.15600000000000058,0.06199999999999939,0.1399999999999988
44,t,1.0,753.0,534.0,0.0,1.0,0.0,0.437,10.827,44,0.14000000000000057,0.4369999999999994,0.593
45,y,1.0,753.0,534.0,0.0,1.0,0.0,0.063,11.030000000000001,45,0.06199999999999939,0.06300000000000061,0.20300000000000118
46,p,1.0,753.0,534.0,0.0,1.0,0.0,0.172,11.264000000000001,46,0.17099999999999937,0.1720000000000006,0.23399999999999999
47,e,1.0,753.0,534.0,0.0,1.0,0.0,0.047,11.482000000000001,47,0.125,0.0470000000000006,0.21799999999999997
48,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,11.544,48,0.1720000000000006,-0.06300000000000061,0.06199999999999939
49,a,1.0,753.0,534.0,0.0,1.0,0.0,0.515,12.231000000000002,49,0.15600000000000058,0.5150000000000006,0.6870000000000012
50,r,1.0,753.0,534.0,0.0,1.0,0.0,0.374,12.761000000000003,50,0.0779999999999994,0.37400000000000055,0.5300000000000011
51,e,1.0,753.0,534.0,0.0,1.0,0.0,0.125,12.964000000000002,51,0.1559999999999988,0.125,0.2029999999999994
52,space,1.0,753.0,534.0,0.0,1.0,0.0,0.078,13.042000000000002,52,0.1399999999999988,-0.0779999999999994,0.0779999999999994
53,u,1.0,753.0,534.0,0.0,1.0,0.0,0.156,13.338000000000001,53,0.09399999999999942,0.15600000000000058,0.2959999999999994
54,n,1.0,753.0,534.0,0.0,1.0,0.0,0.078,13.51,54,0.10899999999999999,0.0779999999999994,0.17199999999999882
55,i,1.0,753.0,534.0,0.0,1.0,0.0,0.063,13.682,55,0.12400000000000055,0.06300000000000061,0.1720000000000006
56,q,1.0,753.0,534.0,0.0,1.0,0.0,0.827,14.633000000000001,56,0.15600000000000058,0.827,0.9510000000000005
57,u,1.0,753.0,534.0,0.0,1.0,0.0,0.187,14.976,57,0.15600000000000058,0.1869999999999994,0.34299999999999997
58,e,1.0,753.0,534.0,0.0,1.0,0.0,0.047,15.179000000000002,58,0.125,0.0470000000000006,0.20300000000000118
59,space,1.0,753.0,534.0,0.0,1.0,0.0,0.063,15.242000000000003,59,0.1399999999999988,-0.06199999999999939,0.06300000000000061
60,t,1.0,753.0,534.0,0.0,1.0,0.0,0.062,15.444,60,0.2970000000000006,0.06199999999999939,0.20199999999999818
61,o,1.0,753.0,534.0,0.0,1.0,0.0,0.063,15.507000000000001,61,0.10899999999999999,-0.23399999999999999,0.06300000000000061
62,space,1.0,753.0,534.0,0.0,1.0,0.0,0.062,15.803,62,0.0779999999999994,0.1869999999999994,0.2959999999999994
63,",",1.0,753.0,534.0,0.0,1.0,0.0,0.109,15.99,63,0.14100000000000001,0.10899999999999999,0.1869999999999994
64,e,1.0,753.0,534.0,0.0,1.0,0.0,0.078,16.068,64,0.125,-0.06299999999999883,0.07800000000000118
65,space,1.0,753.0,534.0,0.0,1.0,0.0,0.063,16.256,65,0.062000000000001165,0.06299999999999883,0.18799999999999883
66,backspace,1.0,753.0,534.0,0.0,1.0,0.0,0.265,16.583000000000002,66,0.0940000000000012,0.26500000000000057,0.32700000000000173
67,backspace,1.0,753.0,534.0,0.0,1.0,0.0,0.093,16.770000000000003,67,0.06299999999999883,0.09299999999999997,0.18700000000000117
68,backspace,1.0,753.0,534.0,0.0,1.0,0.0,0.093,16.926000000000002,68,0.10999999999999943,0.09299999999999997,0.1559999999999988
69,m,1.0,753.0,534.0,0.0,1.0,0.0,0.717,17.753,69,0.14099999999999824,0.7169999999999987,0.8269999999999982
70,e,1.0,753.0,534.0,0.0,1.0,0.0,0.124,18.017999999999997,70,0.125,0.12399999999999878,0.264999999999997
71,space,1.0,753.0,534.0,0.0,1.0,0.0,0.063,18.080999999999996,71,0.14000000000000057,-0.062000000000001165,0.06299999999999883
72,backspace,1.0,753.0,534.0,0.0,1.0,0.0,0.359,18.58,72,0.14000000000000057,0.35900000000000176,0.49900000000000233
73,.,1.0,753.0,534.0,0.0,1.0,0.0,0.843,19.563,73,0.125,0.843,0.9830000000000005
