key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,671.0,558.0,0.0,1.0,0.0,0.031,0.124,1,0.094,0.031,0.124
2,i,1.0,671.0,558.0,0.0,1.0,0.0,0.063,0.187,2,0.10899999999999999,-0.031,0.063
3,s,1.0,671.0,558.0,0.0,1.0,0.0,0.047,0.34299999999999997,3,0.07800000000000001,0.046999999999999986,0.15599999999999997
4,space,1.0,671.0,558.0,0.0,1.0,0.0,0.047,0.46799999999999997,4,0.15600000000000003,0.046999999999999986,0.125
5,i,1.0,671.0,558.0,0.0,1.0,0.0,0.156,0.78,5,0.09299999999999997,0.15600000000000003,0.31200000000000006
6,s,1.0,671.0,558.0,0.0,1.0,0.0,0.047,0.92,6,0.10899999999999987,0.04700000000000004,0.14
7,space,1.0,671.0,558.0,0.0,1.0,0.0,0.078,0.998,7,0.09399999999999986,-0.030999999999999917,0.07799999999999996
8,a,1.0,671.0,558.0,0.0,1.0,0.0,0.093,1.1849999999999998,8,0.06299999999999994,0.09299999999999997,0.18699999999999983
9,space,1.0,671.0,558.0,0.0,1.0,0.0,0.015,1.2629999999999997,9,0.10899999999999999,0.014999999999999902,0.07799999999999985
10,t,1.0,671.0,558.0,0.0,1.0,0.0,0.156,1.5279999999999996,10,0.125,0.15599999999999992,0.2649999999999999
11,e,1.0,671.0,558.0,0.0,1.0,0.0,0.078,1.7309999999999997,11,0.09400000000000008,0.07800000000000007,0.20300000000000007
12,s,1.0,671.0,558.0,0.0,1.0,0.0,0.125,1.9499999999999997,12,0.09299999999999997,0.125,0.21900000000000008
13,t,1.0,671.0,558.0,0.0,1.0,0.0,0.187,2.2299999999999995,13,0.10999999999999988,0.18699999999999983,0.2799999999999998
14,space,1.0,671.0,558.0,0.0,1.0,0.0,0.14,2.4799999999999995,14,0.09399999999999986,0.14000000000000012,0.25
15,t,1.0,671.0,558.0,0.0,1.0,0.0,0.296,2.869999999999999,15,0.09399999999999986,0.2959999999999998,0.3899999999999997
16,o,1.0,671.0,558.0,0.0,1.0,0.0,0.109,3.072999999999999,16,0.10899999999999999,0.10899999999999999,0.20299999999999985
17,space,1.0,671.0,558.0,0.0,1.0,0.0,0.031,3.212999999999999,17,0.125,0.03100000000000014,0.14000000000000012
18,s,1.0,671.0,558.0,0.0,1.0,0.0,0.078,3.415999999999999,18,0.09399999999999986,0.07799999999999985,0.20299999999999985
19,e,1.0,671.0,558.0,0.0,1.0,0.0,0.109,3.618999999999999,19,0.10899999999999999,0.10899999999999999,0.20299999999999985
20,e,1.0,671.0,558.0,0.0,1.0,0.0,0.078,3.8059999999999987,20,0.09399999999999986,0.07799999999999985,0.18699999999999983
21,space,1.0,671.0,558.0,0.0,1.0,0.0,0.062,3.9619999999999984,21,0.10900000000000043,0.06199999999999983,0.1559999999999997
22,i,1.0,671.0,558.0,0.0,1.0,0.0,0.109,4.179999999999999,22,0.06299999999999972,0.10899999999999999,0.21800000000000042
23,f,1.0,671.0,558.0,0.0,1.0,0.0,0.109,4.3519999999999985,23,0.0940000000000003,0.10899999999999999,0.1719999999999997
24,space,1.0,671.0,558.0,0.0,1.0,0.0,0.015,4.4609999999999985,24,0.0940000000000003,0.01499999999999968,0.10899999999999999
25,t,1.0,671.0,558.0,0.0,1.0,0.0,0.062,4.616999999999999,25,0.125,0.06200000000000028,0.15600000000000058
26,h,1.0,671.0,558.0,0.0,1.0,0.0,0.094,4.710999999999999,26,0.09299999999999997,-0.030999999999999694,0.0940000000000003
27,e,1.0,671.0,558.0,0.0,1.0,0.0,0.032,4.835999999999999,27,0.13999999999999968,0.03200000000000003,0.125
28,space,1.0,671.0,558.0,0.0,1.0,0.0,0.109,4.944999999999999,28,0.10899999999999999,-0.030999999999999694,0.10899999999999999
29,w,1.0,671.0,558.0,0.0,1.0,0.0,0.047,5.100999999999999,29,0.10899999999999999,0.04699999999999971,0.1559999999999997
30,o,1.0,671.0,558.0,0.0,1.0,0.0,0.078,5.178999999999999,30,0.09299999999999997,-0.030999999999999694,0.07800000000000029
31,r,1.0,671.0,558.0,0.0,1.0,0.0,0.063,5.334999999999999,31,0.10899999999999999,0.06299999999999972,0.1559999999999997
32,d,1.0,671.0,558.0,0.0,1.0,0.0,0.14,5.583999999999999,32,0.1559999999999997,0.13999999999999968,0.24899999999999967
33,s,1.0,671.0,558.0,0.0,1.0,0.0,0.125,5.708999999999999,33,0.10899999999999999,-0.030999999999999694,0.125
34,space,1.0,671.0,558.0,0.0,1.0,0.0,0.063,5.8809999999999985,34,0.10899999999999999,0.06299999999999972,0.1719999999999997
35,t,1.0,671.0,558.0,0.0,1.0,0.0,0.25,6.239999999999998,35,0.10899999999999999,0.25,0.359
36,h,1.0,671.0,558.0,0.0,1.0,0.0,0.015,6.363999999999998,36,0.0940000000000003,0.01499999999999968,0.12399999999999967
37,a,1.0,671.0,558.0,0.0,1.0,0.0,0.031,6.488999999999998,37,0.125,0.030999999999999694,0.125
38,t,1.0,671.0,558.0,0.0,1.0,0.0,0.078,6.566999999999998,38,0.12499999999999911,-0.04699999999999971,0.07800000000000029
39,space,1.0,671.0,558.0,0.0,1.0,0.0,0.031,6.644999999999998,39,0.10899999999999999,-0.04699999999999971,0.0779999999999994
40,i,1.0,671.0,558.0,0.0,1.0,0.0,0.047,6.8009999999999975,40,0.10899999999999999,0.04699999999999971,0.1559999999999997
41,space,1.0,671.0,558.0,0.0,1.0,0.0,0.094,6.894999999999998,41,0.10899999999999999,-0.01499999999999968,0.0940000000000003
42,t,1.0,671.0,558.0,0.0,1.0,0.0,0.062,7.065999999999998,42,0.14100000000000001,0.06200000000000028,0.17100000000000026
43,y,1.0,671.0,558.0,0.0,1.0,0.0,0.218,7.424999999999998,43,0.0940000000000003,0.21799999999999997,0.359
44,p,1.0,671.0,558.0,0.0,1.0,0.0,0.187,7.705999999999999,44,0.125,0.18700000000000028,0.2810000000000006
45,e,1.0,671.0,558.0,0.0,1.0,0.0,0.187,8.017999999999999,45,0.10899999999999999,0.18700000000000028,0.3120000000000003
46,space,1.0,671.0,558.0,0.0,1.0,0.0,0.172,8.299,46,0.14000000000000057,0.1720000000000006,0.2810000000000006
47,a,1.0,671.0,558.0,0.0,1.0,0.0,0.141,8.58,47,0.12400000000000055,0.14100000000000001,0.2810000000000006
48,r,1.0,671.0,558.0,0.0,1.0,0.0,0.047,8.751000000000001,48,0.14100000000000001,0.0470000000000006,0.17100000000000115
49,e,1.0,671.0,558.0,0.0,1.0,0.0,0.078,8.829,49,0.14100000000000001,-0.06300000000000061,0.0779999999999994
50,space,1.0,671.0,558.0,0.0,1.0,0.0,0.031,9.001000000000001,50,0.0779999999999994,0.031000000000000583,0.1720000000000006
51,u,1.0,671.0,558.0,0.0,1.0,0.0,0.078,9.157,51,0.09299999999999997,0.0779999999999994,0.1559999999999988
52,n,1.0,671.0,558.0,0.0,1.0,0.0,0.11,9.36,52,0.12400000000000055,0.10999999999999943,0.2029999999999994
53,i,1.0,671.0,558.0,0.0,1.0,0.0,0.141,9.625,53,0.10899999999999999,0.14100000000000001,0.26500000000000057
54,q,1.0,671.0,558.0,0.0,1.0,0.0,0.468,10.202,54,0.14000000000000057,0.46799999999999997,0.577
55,u,1.0,671.0,558.0,0.0,1.0,0.0,0.375,10.717,55,0.09299999999999997,0.375,0.5150000000000006
56,e,1.0,671.0,558.0,0.0,1.0,0.0,0.032,10.842,56,0.10899999999999999,0.03200000000000003,0.125
57,space,1.0,671.0,558.0,0.0,1.0,0.0,0.515,11.466000000000001,57,0.12400000000000055,0.5150000000000006,0.6240000000000006
58,t,1.0,671.0,558.0,0.0,1.0,0.0,0.078,11.668000000000001,58,0.10999999999999943,0.0779999999999994,0.20199999999999996
59,o,1.0,671.0,558.0,0.0,1.0,0.0,0.094,11.762,59,0.0940000000000012,-0.016000000000000014,0.09399999999999942
60,space,1.0,671.0,558.0,0.0,1.0,0.0,0.031,11.809000000000001,60,0.14000000000000057,-0.0470000000000006,0.0470000000000006
61,m,1.0,671.0,558.0,0.0,1.0,0.0,0.078,12.027000000000001,61,0.10899999999999999,0.0779999999999994,0.21799999999999997
62,e,1.0,671.0,558.0,0.0,1.0,0.0,0.032,12.168000000000001,62,0.09299999999999997,0.03200000000000003,0.14100000000000001
63,.,1.0,671.0,558.0,0.0,1.0,0.0,0.063,12.324000000000002,63,0.14000000000000057,0.06300000000000061,0.15600000000000058
64,space,1.0,671.0,558.0,0.0,1.0,0.0,0.094,12.558000000000002,64,0.09299999999999997,0.09399999999999942,0.23399999999999999
65,t,1.0,671.0,558.0,0.0,1.0,0.0,0.125,12.776000000000002,65,0.14000000000000057,0.125,0.21799999999999997
66,h,1.0,671.0,558.0,0.0,1.0,0.0,0.109,12.885000000000002,66,0.07800000000000118,-0.031000000000000583,0.10899999999999999
67,e,1.0,671.0,558.0,0.0,1.0,0.0,0.031,12.994000000000003,67,0.06300000000000061,0.031000000000000583,0.10900000000000176
68,r,1.0,671.0,558.0,0.0,1.0,0.0,0.015,13.072000000000005,68,0.14100000000000001,0.015000000000000568,0.07800000000000118
69,e,1.0,671.0,558.0,0.0,1.0,0.0,0.094,13.166000000000004,69,0.10899999999999999,-0.0470000000000006,0.09399999999999942
70,space,1.0,671.0,558.0,0.0,1.0,0.0,0.031,13.306000000000004,70,0.10999999999999943,0.031000000000000583,0.14000000000000057
71,a,1.0,671.0,558.0,0.0,1.0,0.0,0.031,13.447000000000005,71,0.125,0.031000000000000583,0.14100000000000001
72,r,1.0,671.0,558.0,0.0,1.0,0.0,0.015,13.587000000000005,72,0.14100000000000001,0.015000000000000568,0.14000000000000057
73,e,1.0,671.0,558.0,0.0,1.0,0.0,0.094,13.681000000000004,73,0.125,-0.0470000000000006,0.09399999999999942
74,space,1.0,671.0,558.0,0.0,1.0,0.0,0.062,13.868000000000004,74,0.10899999999999999,0.06199999999999939,0.1869999999999994
75,t,1.0,671.0,558.0,0.0,1.0,0.0,0.187,14.164000000000003,75,0.10999999999999943,0.1869999999999994,0.2959999999999994
76,w,1.0,671.0,558.0,0.0,1.0,0.0,0.358,14.632000000000003,76,0.0779999999999994,0.35800000000000054,0.46799999999999997
77,o,1.0,671.0,558.0,0.0,1.0,0.0,0.047,14.757000000000003,77,0.0779999999999994,0.0470000000000006,0.125
78,space,1.0,671.0,558.0,0.0,1.0,0.0,0.203,15.038000000000002,78,0.10899999999999999,0.2029999999999994,0.2809999999999988
79,s,1.0,671.0,558.0,0.0,1.0,0.0,0.063,15.210000000000003,79,0.10899999999999999,0.06300000000000061,0.1720000000000006
80,e,1.0,671.0,558.0,0.0,1.0,0.0,0.078,15.397000000000002,80,0.125,0.0779999999999994,0.1869999999999994
81,n,1.0,671.0,558.0,0.0,1.0,0.0,0.078,15.475000000000001,81,0.09299999999999997,-0.0470000000000006,0.0779999999999994
82,t,1.0,671.0,558.0,0.0,1.0,0.0,0.063,15.631000000000002,82,0.10899999999999999,0.06300000000000061,0.15600000000000058
83,e,1.0,671.0,558.0,0.0,1.0,0.0,0.093,15.724000000000002,83,0.15600000000000058,-0.016000000000000014,0.09299999999999997
84,n,1.0,671.0,558.0,0.0,1.0,0.0,0.125,15.865000000000002,84,0.09299999999999997,-0.015000000000000568,0.14100000000000001
85,c,1.0,671.0,558.0,0.0,1.0,0.0,0.032,15.990000000000002,85,0.15600000000000236,0.03200000000000003,0.125
86,e,1.0,671.0,558.0,0.0,1.0,0.0,0.109,16.099000000000004,86,0.125,-0.0470000000000006,0.10900000000000176
87,s,1.0,671.0,558.0,0.0,1.0,0.0,0.078,16.302000000000003,87,0.12400000000000233,0.0779999999999994,0.2029999999999994
88,space,1.0,671.0,558.0,0.0,1.0,0.0,0.109,16.411000000000005,88,0.10900000000000176,-0.015000000000000568,0.10900000000000176
89,i,1.0,671.0,558.0,0.0,1.0,0.0,0.109,16.62900000000001,89,0.10899999999999821,0.10900000000000176,0.21800000000000352
90,n,1.0,671.0,558.0,0.0,1.0,0.0,0.078,16.707000000000008,90,0.10899999999999821,-0.030999999999998806,0.0779999999999994
