key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,W,1.0,1169.0,566.0,0.0,1.0,0.0,0.078,3.8069999999999986,1,0.06199999999999983,-0.12399999999999967,3.8069999999999986
2,backspace,1.0,1169.0,566.0,0.0,1.0,0.0,1.654,5.584999999999998,2,0.13999999999999968,1.7159999999999997,1.7779999999999996
3,t,1.0,1169.0,566.0,0.0,1.0,0.0,2.59,8.314999999999998,3,0.0779999999999994,2.59,2.7299999999999995
4,h,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,8.454999999999997,4,0.14100000000000001,0.06199999999999939,0.1399999999999988
5,i,1.0,1169.0,566.0,0.0,1.0,0.0,0.063,8.517999999999997,5,0.1399999999999988,-0.0779999999999994,0.06300000000000061
6,s,1.0,1169.0,566.0,0.0,1.0,0.0,0.125,8.782999999999996,6,0.06199999999999939,0.125,0.2649999999999988
7,space,1.0,1169.0,566.0,0.0,1.0,0.0,1.451,10.295999999999996,7,0.10899999999999999,1.4510000000000005,1.513
8,i,1.0,1169.0,566.0,0.0,1.0,0.0,0.359,10.763999999999996,8,0.09399999999999942,0.359,0.46799999999999997
9,s,1.0,1169.0,566.0,0.0,1.0,0.0,0.125,10.982999999999995,9,0.0779999999999994,0.125,0.21899999999999942
10,space,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,11.122999999999994,10,0.0779999999999994,0.06199999999999939,0.1399999999999988
11,a,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,11.262999999999993,11,0.14100000000000001,0.06199999999999939,0.1399999999999988
12,space,1.0,1169.0,566.0,0.0,1.0,0.0,0.078,11.340999999999992,12,0.14100000000000001,-0.06300000000000061,0.0779999999999994
13,t,1.0,1169.0,566.0,0.0,1.0,0.0,0.702,12.183999999999992,13,0.0779999999999994,0.702,0.843
14,e,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,12.323999999999991,14,0.09399999999999942,0.06199999999999939,0.1399999999999988
15,s,1.0,1169.0,566.0,0.0,1.0,0.0,0.203,12.62099999999999,15,0.10899999999999999,0.2029999999999994,0.2969999999999988
16,t,1.0,1169.0,566.0,0.0,1.0,0.0,0.109,12.83899999999999,16,0.0779999999999994,0.10899999999999999,0.21799999999999997
17,space,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,12.978999999999989,17,0.0779999999999994,0.06199999999999939,0.1399999999999988
18,t,1.0,1169.0,566.0,0.0,1.0,0.0,0.952,14.008999999999988,18,0.09399999999999942,0.952,1.0299999999999994
19,o,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,14.164999999999987,19,0.06199999999999939,0.06199999999999939,0.1559999999999988
20,space,1.0,1169.0,566.0,0.0,1.0,0.0,1.311,15.537999999999986,20,0.10899999999999999,1.311,1.3729999999999993
21,s,1.0,1169.0,566.0,0.0,1.0,0.0,0.125,15.771999999999986,21,0.15600000000000058,0.125,0.23399999999999999
22,e,1.0,1169.0,566.0,0.0,1.0,0.0,0.343,16.270999999999987,22,0.0940000000000012,0.34299999999999997,0.49900000000000055
23,e,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,16.42699999999999,23,0.125,0.062000000000001165,0.15600000000000236
24,space,1.0,1169.0,566.0,0.0,1.0,0.0,0.296,16.84799999999999,24,0.125,0.2959999999999994,0.4209999999999994
25,i,1.0,1169.0,566.0,0.0,1.0,0.0,0.546,17.518999999999988,25,0.0779999999999994,0.5459999999999994,0.6709999999999994
26,f,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,17.65899999999999,26,0.0779999999999994,0.062000000000001165,0.14000000000000057
27,t,1.0,1169.0,566.0,0.0,1.0,0.0,0.172,17.90899999999999,27,0.0779999999999994,0.1720000000000006,0.25
28,h,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,18.04899999999999,28,0.10999999999999943,0.062000000000001165,0.14000000000000057
29,e,1.0,1169.0,566.0,0.0,1.0,0.0,0.062,18.22099999999999,29,0.0779999999999994,0.062000000000001165,0.1720000000000006
30,space,1.0,1169.0,566.0,0.0,1.0,0.0,0.078,18.37699999999999,30,0.1559999999999988,0.0779999999999994,0.1559999999999988
