key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,593.0,539.0,0.0,1.0,0.0,0.171,0.29600000000000004,1,0.203,0.17100000000000004,0.29600000000000004
2,i,1.0,593.0,539.0,0.0,1.0,0.0,0.156,0.655,2,0.125,0.15599999999999997,0.359
3,s,1.0,593.0,539.0,0.0,1.0,0.0,0.281,1.061,3,0.15599999999999992,0.2809999999999999,0.4059999999999999
4,space,1.0,593.0,539.0,0.0,1.0,0.0,0.125,1.3419999999999999,4,0.20199999999999996,0.125,0.2809999999999999
5,i,1.0,593.0,539.0,0.0,1.0,0.0,0.141,1.6849999999999998,5,0.20299999999999985,0.14100000000000001,0.34299999999999997
6,s,1.0,593.0,539.0,0.0,1.0,0.0,0.14,1.8249999999999997,6,0.20299999999999985,-0.06299999999999994,0.1399999999999999
7,space,1.0,593.0,539.0,0.0,1.0,0.0,0.062,1.9499999999999997,7,0.13999999999999968,-0.07799999999999985,0.125
8,a,1.0,593.0,539.0,0.0,1.0,0.0,0.063,2.1529999999999996,8,0.2809999999999997,0.06300000000000017,0.20299999999999985
9,space,1.0,593.0,539.0,0.0,1.0,0.0,0.062,2.2149999999999994,9,0.4990000000000001,-0.21899999999999986,0.06199999999999983
10,t,1.0,593.0,539.0,0.0,1.0,0.0,0.063,2.7769999999999997,10,0.13999999999999968,0.06300000000000017,0.5620000000000003
11,e,1.0,593.0,539.0,0.0,1.0,0.0,0.062,2.8389999999999995,11,0.14100000000000001,-0.07799999999999985,0.06199999999999983
12,s,1.0,593.0,539.0,0.0,1.0,0.0,0.062,3.0419999999999994,12,0.13999999999999968,0.06199999999999983,0.20299999999999985
13,t,1.0,593.0,539.0,0.0,1.0,0.0,0.062,3.103999999999999,13,0.14100000000000001,-0.07799999999999985,0.06199999999999983
14,space,1.0,593.0,539.0,0.0,1.0,0.0,0.078,3.322999999999999,14,0.07799999999999985,0.07799999999999985,0.21899999999999986
15,t,1.0,593.0,539.0,0.0,1.0,0.0,0.39,3.790999999999999,15,0.10899999999999999,0.3900000000000001,0.46799999999999997
16,o,1.0,593.0,539.0,0.0,1.0,0.0,0.062,3.961999999999999,16,0.06299999999999972,0.06199999999999983,0.17099999999999982
17,space,1.0,593.0,539.0,0.0,1.0,0.0,0.062,4.086999999999999,17,0.14100000000000001,0.06200000000000028,0.125
18,s,1.0,593.0,539.0,0.0,1.0,0.0,0.078,4.164999999999999,18,0.125,-0.06299999999999972,0.07800000000000029
19,e,1.0,593.0,539.0,0.0,1.0,0.0,0.078,4.367999999999999,19,0.06200000000000028,0.07800000000000029,0.2030000000000003
20,e,1.0,593.0,539.0,0.0,1.0,0.0,0.141,4.571,20,0.24899999999999967,0.14100000000000001,0.2030000000000003
21,space,1.0,593.0,539.0,0.0,1.0,0.0,0.125,4.696,21,0.2649999999999997,-0.12399999999999967,0.125
22,i,1.0,593.0,539.0,0.0,1.0,0.0,0.14,5.100999999999999,22,0.2649999999999997,0.13999999999999968,0.40499999999999936
23,f,1.0,593.0,539.0,0.0,1.0,0.0,0.125,5.225999999999999,23,0.46799999999999997,-0.13999999999999968,0.125
24,space,1.0,593.0,539.0,0.0,1.0,0.0,0.141,5.506999999999999,24,0.32699999999999996,-0.18700000000000028,0.2809999999999997
25,t,1.0,593.0,539.0,0.0,1.0,0.0,0.125,5.958999999999999,25,0.125,0.125,0.45199999999999996
26,h,1.0,593.0,539.0,0.0,1.0,0.0,0.14,6.223999999999998,26,0.125,0.13999999999999968,0.2649999999999997
27,e,1.0,593.0,539.0,0.0,1.0,0.0,0.141,6.489999999999998,27,0.3120000000000003,0.14100000000000001,0.266
28,space,1.0,593.0,539.0,0.0,1.0,0.0,0.171,6.660999999999999,28,0.2649999999999997,-0.14100000000000001,0.17100000000000026
29,w,1.0,593.0,539.0,0.0,1.0,0.0,0.141,7.066999999999998,29,0.13999999999999968,0.14100000000000001,0.4059999999999997
30,o,1.0,593.0,539.0,0.0,1.0,0.0,0.125,7.331999999999998,30,0.125,0.125,0.2649999999999997
31,r,1.0,593.0,539.0,0.0,1.0,0.0,0.171,7.627999999999998,31,0.14100000000000001,0.17100000000000026,0.29600000000000026
32,d,1.0,593.0,539.0,0.0,1.0,0.0,0.125,7.893999999999998,32,0.14000000000000057,0.125,0.266
33,s,1.0,593.0,539.0,0.0,1.0,0.0,0.187,8.220999999999998,33,0.359,0.1869999999999994,0.32699999999999996
34,space,1.0,593.0,539.0,0.0,1.0,0.0,0.203,8.423999999999998,34,0.31200000000000117,-0.15600000000000058,0.2029999999999994
35,i,1.0,593.0,539.0,0.0,1.0,0.0,0.125,8.860999999999999,35,0.14000000000000057,0.125,0.43700000000000117
36,space,1.0,593.0,539.0,0.0,1.0,0.0,0.125,9.126,36,0.26500000000000057,0.125,0.26500000000000057
37,t,1.0,593.0,539.0,0.0,1.0,0.0,0.14,9.266,37,0.3439999999999994,-0.125,0.14000000000000057
38,h,1.0,593.0,539.0,0.0,1.0,0.0,0.187,9.796999999999999,38,0.14000000000000057,0.1869999999999994,0.5309999999999988
39,p,1.0,593.0,539.0,0.0,1.0,0.0,0.125,10.062,39,0.14000000000000057,0.125,0.26500000000000057
40,e,1.0,593.0,539.0,0.0,1.0,0.0,0.141,10.343,40,0.14000000000000057,0.14100000000000001,0.2810000000000006
41,space,1.0,593.0,539.0,0.0,1.0,0.0,0.187,10.67,41,0.14100000000000001,0.1869999999999994,0.32699999999999996
42,backspace,1.0,593.0,539.0,0.0,1.0,0.0,0.14,10.951,42,0.125,0.14000000000000057,0.2810000000000006
43,backspace,1.0,593.0,539.0,0.0,1.0,0.0,0.125,11.201,43,0.14000000000000057,0.125,0.25
44,backspace,1.0,593.0,539.0,0.0,1.0,0.0,0.125,11.466000000000001,44,0.1720000000000006,0.125,0.26500000000000057
45,backspace,1.0,593.0,539.0,0.0,1.0,0.0,0.234,11.872000000000002,45,0.14000000000000057,0.23399999999999999,0.4060000000000006
46,y,1.0,593.0,539.0,0.0,1.0,0.0,0.14,12.152000000000003,46,0.125,0.14000000000000057,0.28000000000000114
47,p,1.0,593.0,539.0,0.0,1.0,0.0,0.141,12.418000000000003,47,0.12400000000000055,0.14100000000000001,0.266
48,e,1.0,593.0,539.0,0.0,1.0,0.0,0.172,12.714000000000004,48,0.14000000000000057,0.1720000000000006,0.29600000000000115
49,space,1.0,593.0,539.0,0.0,1.0,0.0,0.125,12.979000000000005,49,0.2970000000000006,0.125,0.26500000000000057
50,a,1.0,593.0,539.0,0.0,1.0,0.0,0.218,13.494000000000005,50,0.2029999999999994,0.21799999999999997,0.5150000000000006
51,r,1.0,593.0,539.0,0.0,1.0,0.0,0.125,13.822000000000005,51,0.12400000000000055,0.125,0.3279999999999994
52,e,1.0,593.0,539.0,0.0,1.0,0.0,0.141,14.087000000000005,52,0.125,0.14100000000000001,0.26500000000000057
53,space,1.0,593.0,539.0,0.0,1.0,0.0,0.14,14.352000000000006,53,0.125,0.14000000000000057,0.26500000000000057
54,u,1.0,593.0,539.0,0.0,1.0,0.0,0.187,14.664000000000005,54,0.2810000000000006,0.1869999999999994,0.3119999999999994
55,n,1.0,593.0,539.0,0.0,1.0,0.0,0.14,14.804000000000006,55,0.4060000000000006,-0.14100000000000001,0.14000000000000057
56,i,1.0,593.0,539.0,0.0,1.0,0.0,0.125,15.070000000000006,56,0.26500000000000057,-0.14000000000000057,0.266
