key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,0.25,1,0.062,0.07800000000000001,0.25
2,i,1.0,1255.0,634.0,0.0,1.0,0.0,0.172,0.484,2,0.14,0.172,0.23399999999999999
3,s,1.0,1255.0,634.0,0.0,1.0,0.0,0.109,0.733,3,0.10899999999999999,0.10899999999999999,0.249
4,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,0.9199999999999999,4,0.1100000000000001,0.07799999999999996,0.18699999999999994
5,i,1.0,1255.0,634.0,0.0,1.0,0.0,0.639,1.669,5,0.07800000000000007,0.639,0.7490000000000001
6,s,1.0,1255.0,634.0,0.0,1.0,0.0,0.125,1.872,6,0.09400000000000008,0.125,0.20300000000000007
7,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,2.044,7,0.10899999999999999,0.07799999999999985,0.17199999999999993
8,a,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,2.215,8,0.14100000000000001,0.06199999999999983,0.17099999999999982
9,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.468,2.824,9,0.12400000000000011,0.46799999999999997,0.609
10,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.11,3.058,10,0.10899999999999999,0.10999999999999988,0.23399999999999999
11,s,1.0,1255.0,634.0,0.0,1.0,0.0,0.14,3.307,11,0.10899999999999999,0.14000000000000012,0.2490000000000001
12,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.141,3.557,12,0.09299999999999997,0.14100000000000001,0.25
13,left,1.0,1255.0,634.0,0.0,1.0,0.0,1.482,5.132,13,0.1719999999999997,1.4819999999999998,1.5749999999999997
14,left,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,5.366,14,0.0940000000000003,0.06200000000000028,0.23399999999999999
15,left,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,5.538,15,0.0940000000000003,0.07800000000000029,0.1720000000000006
16,left,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,5.803000000000001,16,0.06299999999999972,0.17100000000000026,0.26500000000000057
17,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.561,6.4270000000000005,17,0.0940000000000003,0.5609999999999999,0.6239999999999997
18,right,1.0,1255.0,634.0,0.0,1.0,0.0,0.452,6.973000000000001,18,0.125,0.45199999999999996,0.5460000000000003
19,right,1.0,1255.0,634.0,0.0,1.0,0.0,0.796,7.894000000000001,19,0.09299999999999997,0.7960000000000003,0.9210000000000003
20,right,1.0,1255.0,634.0,0.0,1.0,0.0,0.141,8.128,20,0.09299999999999997,0.14099999999999913,0.2339999999999991
21,right,1.0,1255.0,634.0,0.0,1.0,0.0,0.109,8.33,21,0.09399999999999942,0.10899999999999999,0.20199999999999996
22,right,1.0,1255.0,634.0,0.0,1.0,0.0,0.218,8.642,22,0.0779999999999994,0.21799999999999997,0.3119999999999994
23,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.39,9.11,23,0.10999999999999943,0.39000000000000057,0.46799999999999997
24,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.452,9.671999999999999,24,0.125,0.45199999999999996,0.5619999999999994
25,o,1.0,1255.0,634.0,0.0,1.0,0.0,0.093,9.889999999999999,25,0.06300000000000061,0.09299999999999997,0.21799999999999997
26,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.156,10.109,26,0.125,0.15600000000000058,0.2190000000000012
27,s,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,10.312,27,0.12400000000000055,0.0779999999999994,0.2029999999999994
28,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.188,10.624,28,0.10899999999999999,0.1880000000000006,0.31200000000000117
29,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.093,10.826,29,0.09399999999999942,0.09299999999999997,0.20199999999999996
30,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,10.998,30,0.09399999999999942,0.0779999999999994,0.17199999999999882
31,i,1.0,1255.0,634.0,0.0,1.0,0.0,0.764,11.855999999999998,31,0.09399999999999942,0.7639999999999993,0.8579999999999988
32,f,1.0,1255.0,634.0,0.0,1.0,0.0,0.218,12.167999999999997,32,0.125,0.21799999999999997,0.3119999999999994
33,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,12.354999999999997,33,0.0779999999999994,0.06199999999999939,0.1869999999999994
34,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.094,12.526999999999996,34,0.09299999999999997,0.09399999999999942,0.17199999999999882
35,h,1.0,1255.0,634.0,0.0,1.0,0.0,0.063,12.682999999999996,35,0.0779999999999994,0.06300000000000061,0.15600000000000058
36,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,12.931999999999995,36,0.10999999999999943,0.17099999999999937,0.24899999999999878
37,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,13.103999999999994,37,0.15600000000000058,0.06199999999999939,0.17199999999999882
38,w,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,13.321999999999994,38,0.10999999999999943,0.06199999999999939,0.21799999999999997
39,o,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,13.602999999999993,39,0.06300000000000061,0.17099999999999937,0.2809999999999988
40,r,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,13.836999999999993,40,0.09399999999999942,0.17099999999999937,0.23399999999999999
41,d,1.0,1255.0,634.0,0.0,1.0,0.0,0.187,14.117999999999991,41,0.09399999999999942,0.1869999999999994,0.2809999999999988
42,s,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,14.38299999999999,42,0.10899999999999999,0.17099999999999937,0.2649999999999988
43,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.11,14.60199999999999,43,0.0779999999999994,0.10999999999999943,0.21899999999999942
44,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.733,15.41299999999999,44,0.09299999999999997,0.7330000000000005,0.8109999999999999
45,h,1.0,1255.0,634.0,0.0,1.0,0.0,0.078,15.583999999999989,45,0.06300000000000061,0.0779999999999994,0.17099999999999937
46,a,1.0,1255.0,634.0,0.0,1.0,0.0,0.265,15.91199999999999,46,0.17199999999999882,0.26500000000000057,0.3280000000000012
47,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,16.14599999999999,47,0.0779999999999994,0.062000000000001165,0.23399999999999999
48,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.109,16.33299999999999,48,0.0779999999999994,0.10900000000000176,0.18700000000000117
49,i,1.0,1255.0,634.0,0.0,1.0,0.0,0.234,16.644999999999992,49,0.0779999999999994,0.23400000000000176,0.31200000000000117
50,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.156,16.87899999999999,50,0.0940000000000012,0.1559999999999988,0.2339999999999982
51,t,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,17.034999999999993,51,0.10900000000000176,0.062000000000001165,0.15600000000000236
52,y,1.0,1255.0,634.0,0.0,1.0,0.0,0.094,17.237999999999996,52,0.125,0.0940000000000012,0.20300000000000296
53,p,1.0,1255.0,634.0,0.0,1.0,0.0,0.312,17.674999999999997,53,0.0779999999999994,0.31200000000000117,0.43700000000000117
54,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.234,17.987,54,0.0779999999999994,0.23400000000000176,0.31200000000000117
55,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.109,18.174,55,0.0779999999999994,0.10900000000000176,0.18700000000000117
56,a,1.0,1255.0,634.0,0.0,1.0,0.0,0.811,19.063,56,0.125,0.8109999999999999,0.8889999999999993
57,r,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,19.25,57,0.14099999999999824,0.062000000000001165,0.18700000000000117
58,e,1.0,1255.0,634.0,0.0,1.0,0.0,0.062,19.453,58,0.0779999999999994,0.062000000000001165,0.2029999999999994
59,space,1.0,1255.0,634.0,0.0,1.0,0.0,0.063,19.593999999999998,59,0.10900000000000176,0.06299999999999883,0.14099999999999824
60,u,1.0,1255.0,634.0,0.0,1.0,0.0,0.171,19.874,60,0.0779999999999994,0.17099999999999937,0.28000000000000114
61,n,1.0,1255.0,634.0,0.0,1.0,0.0,0.328,20.279999999999998,61,0.0779999999999994,0.3279999999999994,0.4059999999999988
62,i,1.0,1255.0,634.0,0.0,1.0,0.0,0.172,20.529999999999998,62,0.062000000000001165,0.1720000000000006,0.25
63,q,1.0,1255.0,634.0,0.0,1.0,0.0,0.452,21.044,63,0.125,0.45200000000000173,0.5140000000000029
