key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,i,1.0,621.0,531.0,0.0,1.0,0.0,0.141,0.20299999999999999,1,0.093,0.141,0.20299999999999999
2,backspace,1.0,621.0,531.0,0.0,1.0,0.0,0.624,0.9199999999999999,2,0.07799999999999996,0.6239999999999999,0.717
3,h,1.0,621.0,531.0,0.0,1.0,0.0,0.562,1.56,3,0.07800000000000007,0.5620000000000002,0.6400000000000001
4,i,1.0,621.0,531.0,0.0,1.0,0.0,0.093,1.731,4,0.125,0.09299999999999997,0.17100000000000004
5,s,1.0,621.0,531.0,0.0,1.0,0.0,0.016,1.872,5,0.07800000000000007,0.016000000000000014,0.14100000000000001
6,space,1.0,621.0,531.0,0.0,1.0,0.0,0.078,2.028,6,0.09299999999999997,0.07799999999999985,0.15599999999999992
7,i,1.0,621.0,531.0,0.0,1.0,0.0,0.578,2.699,7,0.07799999999999985,0.5779999999999998,0.6709999999999998
8,s,1.0,621.0,531.0,0.0,1.0,0.0,0.015,2.792,8,0.07799999999999985,0.015000000000000124,0.09299999999999997
9,space,1.0,621.0,531.0,0.0,1.0,0.0,0.047,2.917,9,0.06199999999999983,0.04700000000000015,0.125
10,a,1.0,621.0,531.0,0.0,1.0,0.0,0.063,3.042,10,0.09299999999999997,0.06300000000000017,0.125
11,space,1.0,621.0,531.0,0.0,1.0,0.0,0.032,3.167,11,0.07799999999999985,0.03200000000000003,0.125
12,t,1.0,621.0,531.0,0.0,1.0,0.0,0.171,3.4159999999999995,12,0.09399999999999986,0.17099999999999982,0.24899999999999967
13,s,1.0,621.0,531.0,0.0,1.0,0.0,0.156,3.6659999999999995,13,0.09299999999999997,0.15600000000000014,0.25
14,backspace,1.0,621.0,531.0,0.0,1.0,0.0,0.858,4.616999999999999,14,0.125,0.8579999999999997,0.9509999999999996
15,e,1.0,621.0,531.0,0.0,1.0,0.0,0.187,4.928999999999999,15,0.11000000000000032,0.18700000000000028,0.3120000000000003
16,s,1.0,621.0,531.0,0.0,1.0,0.0,0.546,5.585,16,0.06200000000000028,0.5460000000000003,0.6560000000000006
17,t,1.0,621.0,531.0,0.0,1.0,0.0,0.016,5.663,17,0.06200000000000028,0.016000000000000014,0.07800000000000029
18,space,1.0,621.0,531.0,0.0,1.0,0.0,0.562,6.287000000000001,18,0.07800000000000029,0.5620000000000003,0.6240000000000006
19,t,1.0,621.0,531.0,0.0,1.0,0.0,0.405,6.770000000000001,19,0.06299999999999972,0.40500000000000025,0.48300000000000054
20,o,1.0,621.0,531.0,0.0,1.0,0.0,0.046,6.879000000000001,20,0.06299999999999972,0.04600000000000026,0.10899999999999999
21,space,1.0,621.0,531.0,0.0,1.0,0.0,0.109,7.051000000000001,21,0.07800000000000029,0.10899999999999999,0.1719999999999997
22,s,1.0,621.0,531.0,0.0,1.0,0.0,0.016,7.145000000000001,22,0.07800000000000029,0.016000000000000014,0.0940000000000003
23,e,1.0,621.0,531.0,0.0,1.0,0.0,0.109,7.332000000000002,23,0.06200000000000028,0.10899999999999999,0.18700000000000028
24,e,1.0,621.0,531.0,0.0,1.0,0.0,0.078,7.472000000000002,24,0.07800000000000029,0.07800000000000029,0.14000000000000057
25,space,1.0,621.0,531.0,0.0,1.0,0.0,0.125,7.6750000000000025,25,0.07800000000000029,0.125,0.2030000000000003
26,i,1.0,621.0,531.0,0.0,1.0,0.0,0.952,8.705000000000002,26,0.0779999999999994,0.9519999999999991,1.0299999999999994
27,f,1.0,621.0,531.0,0.0,1.0,0.0,0.109,8.892000000000001,27,0.09299999999999997,0.10899999999999999,0.1869999999999994
28,space,1.0,621.0,531.0,0.0,1.0,0.0,0.032,9.017000000000001,28,0.0779999999999994,0.03200000000000003,0.125
29,t,1.0,621.0,531.0,0.0,1.0,0.0,0.031,9.126000000000001,29,0.0470000000000006,0.031000000000000583,0.10899999999999999
30,h,1.0,621.0,531.0,0.0,1.0,0.0,0.031,9.204000000000002,30,0.0779999999999994,0.031000000000000583,0.07800000000000118
31,e,1.0,621.0,531.0,0.0,1.0,0.0,0.031,9.313000000000002,31,0.0779999999999994,0.031000000000000583,0.10899999999999999
32,space,1.0,621.0,531.0,0.0,1.0,0.0,0.031,9.422000000000002,32,0.0779999999999994,0.031000000000000583,0.10899999999999999
33,w,1.0,621.0,531.0,0.0,1.0,0.0,0.109,9.609000000000002,33,0.09399999999999942,0.10899999999999999,0.1869999999999994
34,o,1.0,621.0,531.0,0.0,1.0,0.0,0.094,9.797,34,0.0779999999999994,0.09399999999999942,0.18799999999999883
35,r,1.0,621.0,531.0,0.0,1.0,0.0,0.53,10.405,35,0.06199999999999939,0.5299999999999994,0.6079999999999988
36,d,1.0,621.0,531.0,0.0,1.0,0.0,0.11,10.576999999999998,36,0.0779999999999994,0.10999999999999943,0.17199999999999882
37,s,1.0,621.0,531.0,0.0,1.0,0.0,0.031,10.685999999999998,37,0.06199999999999939,0.031000000000000583,0.10899999999999999
38,space,1.0,621.0,531.0,0.0,1.0,0.0,0.063,10.810999999999998,38,0.09299999999999997,0.06300000000000061,0.125
39,t,1.0,621.0,531.0,0.0,1.0,0.0,2.278,13.181999999999999,39,0.0470000000000006,2.2780000000000005,2.3710000000000004
40,h,1.0,621.0,531.0,0.0,1.0,0.0,0.109,13.338,40,0.0779999999999994,0.10899999999999999,0.15600000000000058
41,a,1.0,621.0,531.0,0.0,1.0,0.0,0.031,13.447,41,0.0779999999999994,0.031000000000000583,0.10899999999999999
42,t,1.0,621.0,531.0,0.0,1.0,0.0,0.031,13.556,42,0.0470000000000006,0.031000000000000583,0.10899999999999999
