key_id,key,operation,pX,pY,LR,state,delta,time_diff,time_since_beginning,key_id,press_to_press,release_to_press,hold_time
1,h,1.0,1366.0,290.0,0,1.0,0.0,0.172,0.172,1,0.35800000000000004,-0.124,0.172
2,i,1.0,1366.0,290.0,0,1.0,0.0,0.11,0.40599999999999997,2,0.35800000000000004,-0.12400000000000005,0.23399999999999999
3,s,1.0,1366.0,290.0,0,1.0,0.0,0.125,0.655,3,0.29699999999999993,-0.10899999999999999,0.24900000000000005
4,space,1.0,1366.0,290.0,0,1.0,0.0,0.124,1.076,4,0.125,0.12400000000000011,0.42100000000000004
5,i,1.0,1366.0,290.0,0,1.0,0.0,0.109,1.31,5,0.125,0.10899999999999999,0.23399999999999999
6,s,1.0,1366.0,290.0,0,1.0,0.0,0.109,1.544,6,0.125,0.10899999999999999,0.23399999999999999
7,space,1.0,1366.0,290.0,0,1.0,0.0,0.109,1.778,7,0.23399999999999999,0.10899999999999999,0.23399999999999999
8,a,1.0,1366.0,290.0,0,1.0,0.0,0.11,2.122,8,0.12400000000000011,0.10999999999999988,0.34399999999999986
9,space,1.0,1366.0,290.0,0,1.0,0.0,0.11,2.356,9,0.20199999999999996,0.10999999999999988,0.23399999999999999
10,t,1.0,1366.0,290.0,0,1.0,0.0,0.063,2.621,10,0.10899999999999999,0.06300000000000017,0.2650000000000001
11,e,1.0,1366.0,290.0,0,1.0,0.0,0.062,2.683,11,0.10899999999999999,-0.04700000000000015,0.06199999999999983
12,s,1.0,1366.0,290.0,0,1.0,0.0,0.156,2.948,12,0.11000000000000032,0.15600000000000014,0.2650000000000001
13,t,1.0,1366.0,290.0,0,1.0,0.0,0.063,3.011,13,0.10899999999999999,-0.04700000000000015,0.06300000000000017
14,space,1.0,1366.0,290.0,0,1.0,0.0,0.062,3.182,14,0.06300000000000017,0.06199999999999983,0.17099999999999982
15,t,1.0,1366.0,290.0,0,1.0,0.0,0.047,3.2920000000000003,15,0.06199999999999983,0.04700000000000015,0.11000000000000032
16,o,1.0,1366.0,290.0,0,1.0,0.0,0.062,3.416,16,0.06300000000000017,0.06199999999999983,0.12399999999999967
17,space,1.0,1366.0,290.0,0,1.0,0.0,0.047,3.5260000000000002,17,0.06199999999999983,0.04700000000000015,0.11000000000000032
